experiment_name,dataset_id,split_id,graph_seed,training_seed,scenario_id,severity,model_id,protocol,roc_auc,average_precision,f1_macro,threshold,duration_sec,n_nodes,n_edges,mean_in_degree,median_in_degree,mean_out_degree,median_out_degree,heterophily_ratio,pos_rate,base_graph_path,graph_path,train_graph_ref,status,error
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,1,camouflage_feature_oracle,0.3,sage,train_on_variant,0.5788512675196958,0.176814824931175,0.5371256721633546,0.5237203240394592,1.3931939280000734,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,1,camouflage_feature_oracle,0.3,secgfd,train_clean_eval_all,0.7199431886608656,0.3665622931149128,0.6396604024806914,0.670711874961853,0.2231356349993802,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,1,camouflage_feature_oracle,0.3,secgfd,train_on_variant,0.7480809487504116,0.3866297807071053,0.6536811434861997,0.6408563256263733,5.091049759999805,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,2,camouflage_feature_oracle,0.3,mlp,train_clean_eval_all,0.7052839371219374,0.3342769247366151,0.6192446624700425,0.69414222240448,0.2120028760000423,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,2,camouflage_feature_oracle,0.3,mlp,train_on_variant,0.7008391765666732,0.3264392808465542,0.6194344395492352,0.6273096799850464,2.010344742000143,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,2,camouflage_feature_oracle,0.3,pmp,train_clean_eval_all,0.7583588590703013,0.4286216766189891,0.6670395575276353,0.2732920050621032,0.5233299730007275,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,2,camouflage_feature_oracle,0.3,pmp,train_on_variant,0.7563567612420271,0.4112127270592239,0.6582417421034505,0.3155094981193542,49.989056533000166,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,2,camouflage_feature_oracle,0.3,sage,train_clean_eval_all,0.7078079552453138,0.3388962267871717,0.6265998795972451,0.6517694592475891,0.2373012980006024,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,2,camouflage_feature_oracle,0.3,sage,train_on_variant,0.7053946381041379,0.3329555263088615,0.6223807337326969,0.5899357199668884,3.303502485000081,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,2,camouflage_feature_oracle,0.3,secgfd,train_clean_eval_all,0.715848681487585,0.3652894904192182,0.6371447590475157,0.7486404776573181,0.2847652609998476,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,2,camouflage_feature_oracle,0.3,secgfd,train_on_variant,0.7539889035574472,0.3969102218941195,0.6504786526614313,0.6285074353218079,5.144261877999952,45954,8051348,175.2045135498047,175.0,175.2045135498047,175.0,0.2268800139427185,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,0,camouflage_relation_oracle,0.15,mlp,train_clean_eval_all,0.7480379426991232,0.3362490943810395,0.6259796960386661,0.5020877122879028,0.1451363409996702,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,0,camouflage_relation_oracle,0.15,mlp,train_on_variant,0.7480379426991232,0.3362490943810395,0.6259796960386661,0.5020877122879028,0.4137368409997179,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,0,camouflage_relation_oracle,0.15,pmp,train_clean_eval_all,0.8522306003763858,0.5753729805688732,0.7223708310559496,0.3479243814945221,0.5241488950005078,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,0,camouflage_relation_oracle,0.15,pmp,train_on_variant,0.8483560064506933,0.5782021113349377,0.7258646802753097,0.2724922895431518,35.695006941999964,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,0,camouflage_relation_oracle,0.15,sage,train_clean_eval_all,0.7949714909539374,0.4365376404817295,0.6713045272367306,0.6433866620063782,0.2291319300002214,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,0,camouflage_relation_oracle,0.15,sage,train_on_variant,0.680174739148231,0.2456878631997318,0.5829608112159701,0.6263589262962341,1.0774636460000693,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,0,camouflage_relation_oracle,0.15,secgfd,train_clean_eval_all,0.8159158785915949,0.4767236341498753,0.6921982446530597,0.6720504760742188,0.3196380220006176,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,0,camouflage_relation_oracle,0.15,secgfd,train_on_variant,0.8145643976494567,0.4752007449235732,0.6935168512443491,0.6137115955352783,5.101966776999916,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,1,camouflage_relation_oracle,0.15,mlp,train_clean_eval_all,0.7975033575923509,0.4298029529720114,0.6668275520202773,0.6713407039642334,0.1371091910004906,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,1,camouflage_relation_oracle,0.15,mlp,train_on_variant,0.7975033575923509,0.4298029529720114,0.6668275520202773,0.6713407039642334,1.808177781000268,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,1,camouflage_relation_oracle,0.15,pmp,train_clean_eval_all,0.8481271013535556,0.5658007514707455,0.7103623318670153,0.3807319700717926,0.4608046449993708,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,1,camouflage_relation_oracle,0.15,pmp,train_on_variant,0.8518771075466176,0.5797834934256586,0.7259577823634167,0.3718414604663849,39.75913488399965,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,1,camouflage_relation_oracle,0.15,sage,train_clean_eval_all,0.7831993615238972,0.4115537751582019,0.6647939557802494,0.6268019080162048,0.2164375859993015,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,1,camouflage_relation_oracle,0.15,sage,train_on_variant,0.7848719050887533,0.415991091836966,0.6678280089999901,0.638852059841156,3.45649344200001,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,1,camouflage_relation_oracle,0.15,secgfd,train_clean_eval_all,0.8154663933017366,0.4737374113263549,0.6901046231842637,0.670711874961853,0.2528044719992977,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,1,camouflage_relation_oracle,0.15,secgfd,train_on_variant,0.8118553379811152,0.4631236611068116,0.6869924561119352,0.7123804092407227,5.058335489000001,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,2,camouflage_relation_oracle,0.15,mlp,train_clean_eval_all,0.7982706898766113,0.4320873291553776,0.6667457447206245,0.69414222240448,0.1730844029998479,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,2,camouflage_relation_oracle,0.15,mlp,train_on_variant,0.7982706898766113,0.4320873291553776,0.6667457447206245,0.69414222240448,2.0450695419999647,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,2,camouflage_relation_oracle,0.15,pmp,train_clean_eval_all,0.8482879065888081,0.5505240950725964,0.7179743797739436,0.2732920050621032,0.5185762060000343,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,2,camouflage_relation_oracle,0.15,pmp,train_on_variant,0.8447436648787455,0.5406335468694307,0.7101195918271661,0.2450116127729416,39.24113928099996,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,2,camouflage_relation_oracle,0.15,sage,train_clean_eval_all,0.7978568980610571,0.441290358360598,0.6764439291919299,0.6517694592475891,0.2323247560007075,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,2,camouflage_relation_oracle,0.15,sage,train_on_variant,0.7970027438122737,0.4374694772337373,0.6757985782623523,0.6404675245285034,3.543316419999883,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,2,camouflage_relation_oracle,0.15,secgfd,train_clean_eval_all,0.8100451178854104,0.4708098669316534,0.6853141225973653,0.7486404776573181,0.2684608739991745,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,0,2,camouflage_relation_oracle,0.15,secgfd,train_on_variant,0.8124847436301024,0.4740402772096766,0.6870621963226804,0.6370425224304199,5.178607370999998,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,0,camouflage_relation_oracle,0.15,mlp,train_clean_eval_all,0.7480379426991232,0.3362490943810395,0.6259796960386661,0.5020877122879028,0.1436692420002145,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,0,camouflage_relation_oracle,0.15,mlp,train_on_variant,0.7480379426991232,0.3362490943810395,0.6259796960386661,0.5020877122879028,0.485786334000295,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,0,camouflage_relation_oracle,0.15,pmp,train_clean_eval_all,0.8525370735743381,0.5803157687213939,0.722728495561281,0.3479243814945221,0.5330416750002769,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,0,camouflage_relation_oracle,0.15,pmp,train_on_variant,0.8477444534937254,0.5501575633802863,0.7196481428329579,0.3400115072727203,44.63840538100021,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,0,camouflage_relation_oracle,0.15,sage,train_clean_eval_all,0.7949775649185336,0.4364916041871907,0.6711514442878781,0.6433866620063782,0.2410225920002631,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,0,camouflage_relation_oracle,0.15,sage,train_on_variant,0.6806550230115126,0.2457501955630551,0.5803044494032439,0.6333662867546082,1.052366403999713,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,ok,
gfd_kaggle_notebook_v3_final_r5,yelpchi,s0,1,0,camouflage_relation_oracle,0.15,secgfd,train_clean_eval_all,0.8159277049579557,0.4768618093534427,0.6918892125166929,0.6720504760742188,0.2500406279996241,45954,8052349,175.22628784179688,175.0,175.22628784179688,175.0,0.2271004468202591,0.1452974677085876,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,/kaggle/working/gfd-robustness-v3-final-r5/graphs/base/yelpchi/s0/graph.bin,ok,
