experiment_name,dataset_id,split_id,graph_seed,training_seed,scenario_id,severity,model_id,roc_auc,average_precision,f1_macro,threshold,duration_sec,n_nodes,n_edges,mean_in_degree,median_in_degree,mean_out_degree,median_out_degree,heterophily_ratio,pos_rate,base_graph_path,graph_path,status,error
gfd_robustness_benchmark_v1,yelpchi,s0,2,0,heterophily_rewire_oracle,0.1,sage,0.8211164785373245,0.4709365135722701,0.6865970318902139,0.6385810971260071,47.96676519999164,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042178750038147,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_2\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,2,1,heterophily_rewire_oracle,0.1,mlp,0.796473987329567,0.4273605426031708,0.6645019227299513,0.6847622990608215,23.86034830000426,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042178750038147,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_2\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,2,1,heterophily_rewire_oracle,0.1,sage,0.6534049430733746,0.22443830760261116,0.5649992637564107,0.2760560214519501,12.506333400000585,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042178750038147,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_2\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,2,2,heterophily_rewire_oracle,0.1,mlp,0.7984809562392526,0.4304289439152013,0.6684407487635773,0.6828234791755676,20.06581310000911,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042178750038147,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_2\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,2,2,heterophily_rewire_oracle,0.1,sage,0.8306849140631669,0.49166744709388344,0.695256097999616,0.6853810548782349,40.669048299998394,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042178750038147,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_2\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,2,3,heterophily_rewire_oracle,0.1,mlp,0.7969184109822616,0.42466350389875007,0.6616948630240598,0.6279451847076416,19.383170999994036,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042178750038147,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_2\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,2,3,heterophily_rewire_oracle,0.1,sage,0.8369675133884471,0.4956700273866443,0.6988572331463289,0.6499148011207581,39.5805873000063,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042178750038147,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_2\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,2,4,heterophily_rewire_oracle,0.1,mlp,0.796241807055441,0.43187999810896954,0.6688578423842971,0.6845642328262329,19.498503000009805,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042178750038147,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_2\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,2,4,heterophily_rewire_oracle,0.1,sage,0.8328870358824103,0.47768750100283275,0.6914317963538861,0.6546193361282349,42.37786310000229,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042178750038147,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_2\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,0,heterophily_rewire_oracle,0.1,mlp,0.7454900098288657,0.32993069369014705,0.6212913484984293,0.5031920671463013,3.5348492999910377,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,0,heterophily_rewire_oracle,0.1,sage,0.8271368135991256,0.4797565238293603,0.6919530759573133,0.628777801990509,39.52336940000532,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,1,heterophily_rewire_oracle,0.1,mlp,0.796473987329567,0.4273605426031708,0.6645019227299513,0.6847622990608215,18.85072349999973,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,1,heterophily_rewire_oracle,0.1,sage,0.6572709977194288,0.22831298700684632,0.568807620944275,0.27941036224365234,9.284110499997041,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,2,heterophily_rewire_oracle,0.1,mlp,0.7984809562392526,0.4304289439152013,0.6684407487635773,0.6828234791755676,18.549097499999334,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,2,heterophily_rewire_oracle,0.1,sage,0.8335656287348927,0.48608495453518225,0.6935283927755516,0.64084792137146,38.70060090000334,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,3,heterophily_rewire_oracle,0.1,mlp,0.7969184109822616,0.42466350389875007,0.6616948630240598,0.6279451847076416,18.932122099999106,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,3,heterophily_rewire_oracle,0.1,sage,0.8317122596710855,0.4809763639841721,0.6949100281155534,0.6425313353538513,39.150178200012306,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,4,heterophily_rewire_oracle,0.1,mlp,0.796241807055441,0.43187999810896954,0.6688578423842971,0.6845642328262329,18.828061699998216,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,3,4,heterophily_rewire_oracle,0.1,sage,0.8268358069693098,0.4615014470173603,0.6852141709590328,0.621843159198761,38.483965499995975,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3041720390319824,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_3\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,0,heterophily_rewire_oracle,0.1,mlp,0.7454900098288657,0.32993069369014705,0.6212913484984293,0.5031920671463013,3.2802936999942176,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,0,heterophily_rewire_oracle,0.1,sage,0.8281294661504385,0.48244548241456586,0.6895814247312885,0.6145877838134766,39.04693219999899,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,1,heterophily_rewire_oracle,0.1,mlp,0.796473987329567,0.4273605426031708,0.6645019227299513,0.6847622990608215,18.5729571999982,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,1,heterophily_rewire_oracle,0.1,sage,0.650899599413698,0.21559426081889185,0.5605819174145183,0.2803034782409668,9.403491499993834,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,2,heterophily_rewire_oracle,0.1,mlp,0.7984809562392526,0.4304289439152013,0.6684407487635773,0.6828234791755676,18.752066100001684,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,2,heterophily_rewire_oracle,0.1,sage,0.8312810558236887,0.4895825310786108,0.6899247483418809,0.6531392931938171,38.759608899999876,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,3,heterophily_rewire_oracle,0.1,mlp,0.7969184109822616,0.42466350389875007,0.6616948630240598,0.6279451847076416,18.714091999994707,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,3,heterophily_rewire_oracle,0.1,sage,0.8350095053973011,0.4875828632977221,0.6973896064300474,0.6512426733970642,38.75555989998975,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,4,heterophily_rewire_oracle,0.1,mlp,0.796241807055441,0.43187999810896954,0.6688578423842971,0.6845642328262329,18.646824800001923,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,4,4,heterophily_rewire_oracle,0.1,sage,0.8305069111712928,0.47564720252926346,0.6868231059397475,0.6478167176246643,40.18643129999691,45954,8051348,175.2045135498047,173.0,175.2045135498047,175.0,0.3042556345462799,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.10\seed_4\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,0,0,heterophily_rewire_oracle,0.2,mlp,0.7454900098288657,0.32993069369014705,0.6212913484984293,0.5031920671463013,3.7064626999926986,45954,8051348,175.2045135498047,166.0,175.2045135498047,175.0,0.38155585527420044,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.20\seed_0\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,0,0,heterophily_rewire_oracle,0.2,sage,0.8656501914704197,0.5631036256352013,0.7305691520902238,0.656661868095398,51.907819600004586,45954,8051348,175.2045135498047,166.0,175.2045135498047,175.0,0.38155585527420044,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.20\seed_0\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,0,1,heterophily_rewire_oracle,0.2,mlp,0.796473987329567,0.4273605426031708,0.6645019227299513,0.6847622990608215,22.85347400000319,45954,8051348,175.2045135498047,166.0,175.2045135498047,175.0,0.38155585527420044,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.20\seed_0\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,0,1,heterophily_rewire_oracle,0.2,sage,0.856925203342043,0.531650488840475,0.7186870584145933,0.6527374386787415,55.95034380001016,45954,8051348,175.2045135498047,166.0,175.2045135498047,175.0,0.38155585527420044,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.20\seed_0\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,0,2,heterophily_rewire_oracle,0.2,mlp,0.7984809562392526,0.4304289439152013,0.6684407487635773,0.6828234791755676,22.855056999993394,45954,8051348,175.2045135498047,166.0,175.2045135498047,175.0,0.38155585527420044,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.20\seed_0\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,0,2,heterophily_rewire_oracle,0.2,sage,0.8730813060424467,0.593093690667775,0.7444581535215812,0.6336292624473572,56.14648680000391,45954,8051348,175.2045135498047,166.0,175.2045135498047,175.0,0.38155585527420044,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.20\seed_0\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,0,3,heterophily_rewire_oracle,0.2,mlp,0.7969184109822616,0.42466350389875007,0.6616948630240598,0.6279451847076416,24.94954560000042,45954,8051348,175.2045135498047,166.0,175.2045135498047,175.0,0.38155585527420044,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.20\seed_0\graph.bin,ok,
gfd_robustness_benchmark_v1,yelpchi,s0,0,3,heterophily_rewire_oracle,0.2,sage,0.8810124865467639,0.5963330825335471,0.7469075264209479,0.6876210570335388,55.50703700000304,45954,8051348,175.2045135498047,166.0,175.2045135498047,175.0,0.38155585527420044,0.14529746770858765,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\base\yelpchi\s0\graph.bin,D:\Revolucion\1. Fakulltet\4.1 Semestri\6. Theoretical Graphs\GitHub\fraud-detection-robustness-benchmark\runs\gfd_robustness_benchmark_v1\graphs\variants\yelpchi\s0\heterophily_rewire_oracle\0.20\seed_0\graph.bin,ok,
