dataset_id,split_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,mean,std,ci_lower,ci_upper,n_runs,n_training_seeds,n_graph_seeds,n_seed_cells,ci_method,source
yelpchi,r60_s0,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3906629677661412,0.11255321362103596,0.2899135266253817,0.44184395143677485,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.37181622683227006,0.09172262037545197,0.28442793029236607,0.4229360566023111,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3651134912385762,0.08313026513962014,0.2851700737501953,0.4152462186870146,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.5864292450400818,0.021530811433563626,0.5690782930854462,0.6028549543293005,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.43004862140328026,0.024721735745054613,0.4099278653619619,0.4502228970028629,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3813388703475635,0.0333829409584112,0.35399904501398854,0.4078549954846224,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.4465099030943345,0.0252367436012668,0.42736878096537545,0.46654483122435914,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.23177078918037614,0.04240384069040627,0.1982005329104282,0.27078343892959833,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.3,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.13482826207373338,0.01981346282061253,0.1190691900363533,0.15372085633772187,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6606352434403353,0.019558475366347156,0.6429048075053211,0.6705270109948209,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6606352434403353,0.018439907414952158,0.642875524099976,0.6704646331028188,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6606352434403353,0.018439907414952158,0.642875524099976,0.6704646331028188,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6440656841331788,0.05818585249704975,0.591337137402237,0.6723071875082768,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6358000807209161,0.04647730697135191,0.5919162050690487,0.6597016195982913,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6345010540857791,0.04028011394070055,0.5966439688350613,0.6572766953770058,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.7305881890718853,0.008629881610527069,0.724143089805504,0.7370058735414474,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.666864934218637,0.011991723476215934,0.6574691790819216,0.6781105955357372,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6472016869445565,0.01408944668605076,0.6369011352288505,0.6592029195770378,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6780019216311716,0.012075799629195768,0.6685160684204721,0.687487774841871,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.5590862389433827,0.02561635153063234,0.5381461777894416,0.5800033451544888,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_oracle,0.3,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.46949307977514854,0.025965314426021378,0.4484189116833518,0.49332195475024954,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7947175087198312,0.024979840730588756,0.7721152241088088,0.806437554498945,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7947175087198312,0.023551219698078975,0.7723016352732415,0.8064249587637352,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7947175087198312,0.023551219698078975,0.7723016352732415,0.8064249587637352,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7595494156798419,0.08998866191097668,0.6785004801052172,0.8025891095863263,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.756198583294206,0.08360977702387931,0.67628978291984,0.7986548097796259,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7541088965145065,0.0825428268969216,0.6753596477805589,0.7956778439683769,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8589680205525813,0.007943001216688936,0.8531578815859878,0.8659057743728429,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8401578096988305,0.004873608020580921,0.8364034373970999,0.8445814471489811,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8263587482621316,0.004647544212040371,0.8225824914659606,0.8295296150316475,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8045983675469834,0.010160247427321703,0.7970149250887228,0.8122559647761504,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8040110890108787,0.009614371263627113,0.7966451230685269,0.8125715220049972,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8017747219410467,0.00979907872074406,0.7941916463026087,0.8106802985646578,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4209971272839546,0.04616854986543344,0.3795689428802659,0.44382257520161944,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4209971272839546,0.043528126249863,0.37956894288026594,0.44382257520161944,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4209971272839546,0.043528126249863,0.37956894288026594,0.44382257520161944,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.3906629677661412,0.11255321362103596,0.2899135266253817,0.44184395143677485,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.3860767277316076,0.09892136337609918,0.2923344615076375,0.43422018609500446,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.38286605786251593,0.09605458488762406,0.2916665184241821,0.42973668872908366,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5864292450400818,0.021530811433563626,0.5690782930854462,0.6028549543293005,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5337880218435638,0.017154819392252253,0.5204390486821319,0.549117708663476,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5079636514443012,0.015218135390419607,0.49546327760062825,0.5196040906839244,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4465099030943345,0.0252367436012668,0.42736878096537545,0.46654483122435914,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4413432989482007,0.027517487145486245,0.41961123282830215,0.4644460768765285,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4356142600780785,0.02636211331565504,0.4144286324785492,0.45759414741965737,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6606352434403353,0.019558475366347156,0.6429048075053211,0.6705270109948209,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6606352434403353,0.018439907414952158,0.642875524099976,0.6704646331028188,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6606352434403353,0.018439907414952158,0.642875524099976,0.6704646331028188,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6440656841331788,0.05818585249704975,0.591337137402237,0.6723071875082768,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.641729091043105,0.04890024660774064,0.5953200561025983,0.6665045177187455,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6404087333963118,0.04675042825501396,0.595843084088692,0.6635277442369827,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.7305881890718853,0.008629881610527069,0.724143089805504,0.7370058735414474,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.7103041045813733,0.009604995828951949,0.7038158706065062,0.7191778589538014,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6984806869137754,0.009716361072723485,0.6908528920044149,0.7069303058079409,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.0,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6780019216311716,0.012075799629195768,0.6685160684204721,0.687487774841871,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.676042288104363,0.012863824444635978,0.6657837897486606,0.6873251394406662,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6734225430062015,0.01301796007166232,0.662829957134888,0.6843666116208905,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7947175087198312,0.024979840730588756,0.7721152241088088,0.806437554498945,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7536858103421468,0.022124446337450386,0.7336115731558775,0.7708814804200154,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.705450342314353,0.01871131632957613,0.688796598503604,0.7217366279406564,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7595494156798419,0.08998866191097668,0.6785004801052172,0.8025891095863263,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7245300371126382,0.07426625819873581,0.6535315221136141,0.7676908339634376,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.6815682995643132,0.06348018563239624,0.6215413721309926,0.7223633176937877,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8589680205525813,0.007943001216688936,0.8531578815859878,0.8659057743728429,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8151260345271778,0.008294849508387311,0.8065274968139079,0.8243415310259062,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7698977363501103,0.009854575380393993,0.7598897863641353,0.7812219406655122,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8045983675469834,0.010160247427321703,0.7970149250887228,0.8122559647761504,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.762989466268583,0.010837469475377223,0.7520721508866177,0.7736770240546148,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7125991509216801,0.011207710244048394,0.7006520913112675,0.7242147761979859,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.4209971272839546,0.04616854986543344,0.3795689428802659,0.44382257520161944,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3794706794234506,0.039604001590072616,0.3421836584554906,0.4077183105552607,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3309591586281904,0.03303292300243426,0.3007655661844978,0.3568974414476975,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3906629677661412,0.11255321362103596,0.2899135266253817,0.44184395143677485,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.35380169237323894,0.0912540824206168,0.2677807839476666,0.406612862621447,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3101767003998501,0.07351732484892218,0.24154905695084042,0.35849808109257014,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.5864292450400818,0.021530811433563626,0.5690782930854462,0.6028549543293005,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.5281580158063388,0.01958645231586875,0.5116200255923458,0.5459438292390838,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.4627708230120834,0.020907302967754688,0.44121887028486456,0.4845916098073209,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.4465099030943345,0.0252367436012668,0.42736878096537545,0.46654483122435914,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.40384500985654415,0.023578668249354603,0.38399080489583426,0.4264147990023822,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.35144154752149365,0.020182440688495448,0.3321002291125027,0.3707109318731222,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6606352434403353,0.019558475366347156,0.6429048075053211,0.6705270109948209,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6402899917023686,0.017146964504426584,0.6242111117458331,0.6528887512877822,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.618312585011652,0.015526276469243825,0.6040829234730607,0.6303792613815065,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6440656841331788,0.05818585249704975,0.591337137402237,0.6723071875082768,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6261239423282804,0.04811351105503898,0.58054764237846,0.6538599723359714,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6059304348947999,0.04386178776431933,0.5651160510852713,0.6362379033692601,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.7305881890718853,0.008629881610527069,0.724143089805504,0.7370058735414474,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.703485231214857,0.008616499146835098,0.6953705477957016,0.7112522277826092,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6772047888238916,0.011249421576462946,0.6658071353648295,0.6891032603896207,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.0,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6780019216311716,0.012075799629195768,0.6685160684204721,0.687487774841871,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_feature_oracle,0.15,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6571689981742639,0.011543734234543647,0.6470594073964138,0.6678405738278229,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_feature_oracle,0.3,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6320769093795571,0.011243712846228326,0.6213199442352715,0.6435120646545353,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_relation_oracle,0.0,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7947175087198312,0.024979840730588756,0.7721152241088088,0.806437554498945,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_relation_oracle,0.15,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7947175087198312,0.023551219698078975,0.7723016352732415,0.8064249587637352,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_relation_oracle,0.3,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7947175087198312,0.023551219698078975,0.7723016352732415,0.8064249587637352,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_relation_oracle,0.0,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7595494156798419,0.08998866191097668,0.6785004801052172,0.8025891095863263,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_relation_oracle,0.15,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.758921820310499,0.08281731641678071,0.6797829219838073,0.8005668202323711,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_relation_oracle,0.3,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7582373631047478,0.08117184407630533,0.6805368927369294,0.7992859113748063,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_relation_oracle,0.0,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8589680205525813,0.007943001216688936,0.8531578815859878,0.8659057743728429,5,5,1,5,crossed_training_graph_seed_bootstrap,clean
yelpchi,r60_s0,camouflage_relation_oracle,0.15,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8553171438436772,0.00878726110270391,0.8483154680963938,0.8630886076624753,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
yelpchi,r60_s0,camouflage_relation_oracle,0.3,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8524902873733184,0.008070914995027711,0.846595371224519,0.8597380992216179,10,5,2,10,crossed_training_graph_seed_bootstrap,scenario
