split_regime_id,train_size,val_size,test_size,dataset_id,scenario_id,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,robustness_auc_mean,robustness_auc_std,robustness_auc_ci_lower,robustness_auc_ci_upper,robustness_avg_metric_mean,robustness_avg_metric_std,robustness_avg_metric_ci_lower,robustness_avg_metric_ci_upper,n_splits,min_training_seeds_per_split,min_graph_seeds_per_split,ci_method
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.19176504513172712,0.002535872362002571,0.18884050340220418,0.1933535712560935,0.6392168171057571,0.008452907873341905,0.629468344674014,0.6445119041869782,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.2266606908779818,0.0034141105130633233,0.22285509802378436,0.22945469315474196,0.7555356362599394,0.01138036837687777,0.742850326745948,0.764848977182473,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.11737227889155333,0.004066472730739841,0.11294445462358349,0.12093969745656612,0.39124092963851104,0.013554909102466081,0.37648151541194497,0.40313232485522016,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19193810504525946,0.002356452402379231,0.18928364073379664,0.19378324871761934,0.6397936834841983,0.007854841341264062,0.6309454691126555,0.6459441623920645,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2270096499100196,0.003409168150155265,0.22310444534651416,0.2293917407992061,0.7566988330333985,0.01136389383385072,0.7436814844883807,0.7646391359973533,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.13783305525829406,0.004831174364268499,0.13444903342860587,0.14336583991421045,0.45944351752764695,0.016103914547561653,0.4481634447620196,0.4778861330473682,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.2029673867485919,0.002067359478784485,0.2005820679070808,0.20424169010830964,0.6765579558286398,0.0068911982626148945,0.6686068930236028,0.6808056336943654,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.24143813771864364,0.0031914627754959335,0.23792612803764923,0.24416098052272486,0.8047937923954788,0.010638209251653138,0.7930870934588308,0.8138699350757497,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.14439636649192472,0.0039019926276864882,0.14018420471542997,0.14788766084494825,0.48132122163974894,0.013006642092288304,0.46728068238476644,0.4929588694831608,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.2059215282218663,0.0025435524812113404,0.20301920368361315,0.20776261795946174,0.6864050940728877,0.008478508270704357,0.6767306789453773,0.6925420598648723,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_relation_oracle,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.24451963026753262,0.003586296314634289,0.24038409393979351,0.24677320940476485,0.8150654342251088,0.01195432104878098,0.801280313132645,0.8225773646825495,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.1272074183827997,0.007235574221695627,0.12046886742542762,0.13485424953778513,0.4240247279426657,0.024118580738985405,0.40156289141809215,0.44951416512595044,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.1969749520106181,0.0033235105830624195,0.19321477385874974,0.19951950914100394,0.6565831733687272,0.011078368610208037,0.6440492461958326,0.6650650304700133,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.23714276417887237,0.004919910453981998,0.23171161654542236,0.24130142337524543,0.7904758805962412,0.016399701513273243,0.772372055151408,0.8043380779174848,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.1272074183827997,0.007235574221695627,0.12046886742542762,0.13485424953778513,0.4240247279426657,0.024118580738985405,0.40156289141809215,0.44951416512595044,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.1969749520106181,0.0033235105830624195,0.19321477385874974,0.19951950914100394,0.6565831733687272,0.011078368610208037,0.6440492461958326,0.6650650304700133,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.23714276417887237,0.004919910453981998,0.23171161654542236,0.24130142337524543,0.7904758805962412,0.016399701513273243,0.772372055151408,0.8043380779174848,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.1609102353607148,0.005732439266310011,0.15466013912350407,0.16592289644577704,0.5363674512023827,0.01910813088770016,0.5155337970783468,0.5530763214859236,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.21227301281703945,0.0028127193501405754,0.20903097995684763,0.2140622771081401,0.7075767093901314,0.009375731167135212,0.6967699331894922,0.7135409236938003,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.25090709266135497,0.002532298312665587,0.2479837212508537,0.252423179115928,0.8363569755378499,0.008440994375551998,0.8266124041695123,0.8414105970530933,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.16463203568391335,0.006755687382998879,0.15732945362802017,0.17065893894968842,0.5487734522797112,0.02251895794332962,0.5244315120934007,0.5688631298322949,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.21434845691241836,0.0029122446931099588,0.21104987675972317,0.2165640471606988,0.7144948563747279,0.009707482310366397,0.7034995891990774,0.7218801572023293,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.2532303539877983,0.0031196862022032186,0.249631479586334,0.2551658767574957,0.8441011799593278,0.010398954007344198,0.8321049319544466,0.8505529225249857,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.11548503157747664,0.004023183949128922,0.11125945168907143,0.119269456961468,0.3849501052582554,0.013410613163763073,0.3708648389635714,0.39756485653822665,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.19092411125689343,0.0024563488976466954,0.188103779809302,0.19259494497117755,0.6364137041896449,0.008187829658822256,0.6270125993643402,0.6419831499039252,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.22558090123057092,0.0033925568555853436,0.2217169989117361,0.22807154387126963,0.7519363374352365,0.011308522851951126,0.7390566630391205,0.7602384795708989,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.11464306152137227,0.0035296014873392604,0.11080954946880121,0.11775824387685863,0.3821435384045742,0.01176533829113084,0.36936516489600396,0.39252747958952866,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.19059930109439108,0.002365146384287459,0.18790245265124203,0.1923207853314075,0.6353310036479702,0.007883821280958324,0.6263415088374733,0.641069284438025,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.22505865877715037,0.0030619997082808447,0.2215330528241506,0.22705258771852935,0.750195529257168,0.01020666569426946,0.7384435094138354,0.7568419590617644,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.13519760776863707,0.005300824291167972,0.13191886434711347,0.14131315187863666,0.4506586925621236,0.01766941430389324,0.4397295478237117,0.47104383959545554,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.20202336461191384,0.0025837931546209493,0.1991503609825939,0.20415655478969028,0.6734112153730462,0.008612643848736532,0.6638345366086462,0.6805218492989674,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.24001161091926382,0.0035946318839128973,0.23600399978905476,0.24295118790550263,0.8000387030642129,0.011982106279709694,0.7866799992968493,0.8098372930183423,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.13914164592508835,0.00509462201997341,0.13406001716043975,0.14424916253987358,0.46380548641696134,0.016982073399911368,0.4468667238681327,0.4808305417995788,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.20343469868266253,0.0025957917014677334,0.20044261008400074,0.20508465503716566,0.6781156622755419,0.00865263900489241,0.668142033613336,0.6836155167905522,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_nonoracle,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.24177775011014122,0.003703561550050057,0.23752271281647497,0.24427589171516942,0.8059258337004707,0.012345205166833566,0.7917423760549166,0.8142529723838982,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.1272074183827997,0.007235574221695627,0.12046886742542762,0.13485424953778513,0.4240247279426657,0.024118580738985405,0.40156289141809215,0.44951416512595044,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.1969749520106181,0.0033235105830624195,0.19321477385874974,0.19951950914100394,0.6565831733687272,0.011078368610208037,0.6440492461958326,0.6650650304700133,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23714276417887237,0.004919910453981998,0.23171161654542236,0.24130142337524543,0.7904758805962412,0.016399701513273243,0.772372055151408,0.8043380779174848,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.1272074183827997,0.007235574221695627,0.12046886742542762,0.13485424953778513,0.4240247279426657,0.024118580738985405,0.40156289141809215,0.44951416512595044,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.1969749520106181,0.0033235105830624195,0.19321477385874974,0.19951950914100394,0.6565831733687272,0.011078368610208037,0.6440492461958326,0.6650650304700133,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.23714276417887237,0.004919910453981998,0.23171161654542236,0.24130142337524543,0.7904758805962412,0.016399701513273243,0.772372055151408,0.8043380779174848,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.13624075821838458,0.005228747336018265,0.13063940988813924,0.1409929629024491,0.45413586072794865,0.017429157786727514,0.4354646996271308,0.46997654300816355,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.2017682381409016,0.002869413326972715,0.19845566267973389,0.20348507090894227,0.6725607938030054,0.009564711089909103,0.6615188755991128,0.6782835696964741,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.23909501631443067,0.0029611254714124484,0.23571560187605947,0.24123520394134088,0.7969833877147691,0.009870418238041367,0.7857186729201984,0.804117346471136,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.1838008270801259,0.0075536131084641845,0.17558878354999566,0.19045220280619457,0.6126694236004198,0.02517871036154734,0.5852959451666522,0.6348406760206486,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.22461443190616645,0.0034557261790221934,0.22064902261572428,0.22698274035561608,0.7487147730205548,0.011519087263407286,0.7354967420524142,0.7566091345187204,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.26487500662181235,0.0029232452011707416,0.2615058795739097,0.26673873405810583,0.8829166887393747,0.009744150670569099,0.8716862652463657,0.8891291135270191,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.11184997573620868,0.004244708841829668,0.10733495590177271,0.11575930285665899,0.372833252454029,0.014149029472765627,0.3577831863392424,0.3858643428555301,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.1893719141991074,0.002866684451084976,0.1860735094647811,0.19126251747455925,0.6312397139970248,0.009555614836950006,0.6202450315492702,0.6375417249151976,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.22433161783929592,0.0037899930109470677,0.21997869098393083,0.22689932015424344,0.7477720594643197,0.012633310036490167,0.7332623032797695,0.7563310671808114,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.15254651158527188,0.004259819670101556,0.1476576214357916,0.15546013514579338,0.5084883719509061,0.014199398900338514,0.4921920714526385,0.5182004504859778,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.20955026305901048,0.0028398790554898887,0.206330341438043,0.21169780327379625,0.6985008768633683,0.009466263518299597,0.6877678047934767,0.7056593442459874,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.24947709274519947,0.0024834897887707212,0.2466192433345503,0.2511115511228688,0.8315903091506652,0.008278299295902358,0.8220641444485013,0.8370385037428963,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.08187779630821262,0.005802389766496389,0.07836598076466152,0.08857517053170032,0.2729259876940421,0.01934129922165466,0.261219935882205,0.2952505684390011,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.17113052452833766,0.0025989579308953134,0.16935318793930873,0.17411332469872287,0.5704350817611256,0.00866319310298436,0.5645106264643626,0.5803777489957429,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.1961064874610504,0.006615727811642932,0.18988263302030103,0.20305450401863023,0.6536882915368348,0.02205242603880974,0.6329421100676702,0.6768483467287675,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.2583579883444589,0.0008174873230596338,0.2577637475830166,0.259290281112366,0.8611932944815296,0.0027249577435321973,0.8592124919433889,0.8643009370412204,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.273417635897191,0.0002825937642802167,0.27309465929334464,0.2736194208569901,0.9113921196573035,0.0009419792142673572,0.9103155309778156,0.9120647361899671,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,heterophily_rewire_oracle,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.28493647133241157,0.0006951048249291623,0.2841440654841031,0.28544331080710267,0.9497882377747052,0.0023170160830972373,0.9471468849470103,0.9514777026903424,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.08480494558853313,0.004823716147797095,0.0803125782836184,0.0899028330251901,0.4240247279426657,0.024118580738985405,0.40156289141809215,0.44951416512595044,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.13131663467374544,0.00221567372204162,0.12880984923916652,0.13301300609400268,0.6565831733687272,0.011078368610208037,0.6440492461958326,0.6650650304700133,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.15809517611924828,0.0032799403026546278,0.15447441103028164,0.16086761558349696,0.7904758805962412,0.016399701513273243,0.772372055151408,0.8043380779174848,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.08480494558853313,0.004823716147797095,0.0803125782836184,0.0899028330251901,0.4240247279426657,0.024118580738985405,0.40156289141809215,0.44951416512595044,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.13131663467374544,0.00221567372204162,0.12880984923916652,0.13301300609400268,0.6565831733687272,0.011078368610208037,0.6440492461958326,0.6650650304700133,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.15809517611924828,0.0032799403026546278,0.15447441103028164,0.16086761558349696,0.7904758805962412,0.016399701513273243,0.772372055151408,0.8043380779174848,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.11014753512790458,0.00466746192955694,0.1051193664281244,0.11434189936780599,0.5507376756395229,0.023337309647784615,0.525596832140622,0.5717094968390299,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.14293470204086534,0.002124162703400033,0.1405079790295349,0.14445681710557934,0.7146735102043266,0.01062081351700006,0.7025398951476746,0.7222840855278966,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.16870437666545732,0.0020910797882631865,0.16629492375673804,0.1700451810070033,0.8435218833272865,0.010455398941315851,0.8314746187836904,0.8502259050350164,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.11114920461255151,0.004354799308912401,0.10647498925061168,0.11509194615077474,0.5557460230627574,0.021773996544561938,0.5323749462530584,0.5754597307538736,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.14343235497840737,0.001890594202031593,0.14130153715767144,0.1449089305190861,0.7171617748920368,0.009452971010157938,0.7065076857883573,0.7245446525954304,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.16927815694667184,0.0020198026939213434,0.16697613865636854,0.17075341409213143,0.846390784733359,0.010099013469606647,0.8348806932818427,0.8537670704606569,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.07742627634151023,0.0027673538430084492,0.07454972535297225,0.08006968174585925,0.387131381707551,0.013836769215042207,0.37274862676486126,0.40034840872929617,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.12746307038486246,0.0016049210821682317,0.12561368514214918,0.1284907307099607,0.6373153519243123,0.008024605410841153,0.628068425710746,0.6424536535498034,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.15075291523305223,0.0022613623473021404,0.14819089608461283,0.15247073492399113,0.7537645761652612,0.011306811736510717,0.740954480423064,0.7623536746199556,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.07647376614249876,0.002668689934496806,0.07355656608157893,0.07879222884798973,0.3823688307124938,0.013343449672484011,0.36778283040789467,0.3939611442399486,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.12701233033115233,0.0016634435805088768,0.12513201709697958,0.1282921355189442,0.6350616516557617,0.008317217902544352,0.6256600854848979,0.6414606775947209,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.15014845253802478,0.0022723707480411005,0.1475474312322402,0.15174843763338905,0.750742262690124,0.011361853740205484,0.7377371561612011,0.7587421881669453,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.0904616363068273,0.0034036499865764142,0.0882292083917483,0.09437910577468778,0.4523081815341364,0.0170182499328821,0.44114604195874146,0.47189552887343894,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.13502271313893952,0.0013340092645716221,0.13349710042342908,0.13596980215911197,0.6751135656946975,0.006670046322857994,0.6674855021171456,0.6798490107955598,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.1603051154882191,0.002334885411945357,0.15770840939683772,0.16223158316767688,0.8015255774410953,0.011674427059726872,0.7885420469841883,0.8111579158383844,3,5,2,split_bootstrap_over_split_means
train60_val20_test20,0.6,0.2,0.2,yelpchi,noise_edges_uniform,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.09283597384652971,0.002845226336539133,0.09022083529217291,0.09586578023347941,0.4641798692326485,0.014226131682695682,0.45110417646086454,0.47932890116739707,3,5,2,split_bootstrap_over_split_means
