dataset_id,split_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,claim_scope,operational_ranking_eligible,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_clean_runs,n_max_runs,n_paired_seed_cells,n_paired_training_seeds,n_graph_seeds,ci_method
yelpchi,r40_s0,camouflage_relation_oracle,pmp,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7180227604746475,0.0029944450782016835,0.7154590428620085,0.7203074887962327,0.7133786622949948,0.003727334306285162,0.71052056979379,0.7169394505019492,0.004644098179652711,0.0021243428093051806,0.002934191166840572,0.006341534928257775,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,camouflage_relation_oracle,secgfd,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6783581022714416,0.013241632018800442,0.668478471402457,0.6884963763431516,0.6830843837327543,0.012325184490281306,0.6730991260640056,0.6929013736127007,-0.004726281461312809,0.003194629920275938,-0.007469576519171461,-0.0020878465208681307,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,mlp,train_clean_eval_all,roc_auc,0.2,False,non_oracle_controlled_stress,True,0.7874991091518592,0.022067852245887656,0.7675594767377161,0.7977213104976402,0.7874991091518593,0.020805770625719925,0.7677351286479994,0.7977213104976403,0.0,0.0,0.0,0.0,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,sage,train_clean_eval_all,roc_auc,0.2,False,non_oracle_controlled_stress,True,0.7924381403626047,0.005388672840876128,0.7876042649616755,0.7958081617124713,0.7891686371719392,0.004437582926094218,0.7849381660876313,0.7920560967431546,0.0032695031906655237,0.000756763046426528,0.002642921101534207,0.0038792732603784687,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,pmp,train_clean_eval_all,roc_auc,0.2,False,non_oracle_controlled_stress,True,0.8465935467722904,0.0053034952490293285,0.8422065007904251,0.8503677868931181,0.8295355913364209,0.0047529578564715885,0.8255971969629985,0.8328797810080896,0.017057955435869576,0.003320237093425747,0.015099796191095393,0.020213442361315368,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,secgfd,train_clean_eval_all,roc_auc,0.2,False,non_oracle_controlled_stress,True,0.8029645568206764,0.013371933367305845,0.792540278245698,0.8129117892532464,0.8003618498904688,0.01206177735230061,0.7905099472008122,0.8102197908155178,0.002602706930207821,0.0016841733496965226,0.001265332473101175,0.0039786814323237605,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,mlp,train_clean_eval_all,average_precision,0.2,False,non_oracle_controlled_stress,True,0.41124348128035465,0.04204684441298214,0.3733650626072927,0.43209180460633795,0.41124348128035476,0.039642145082553835,0.3733650626072927,0.43209180460633795,0.0,0.0,0.0,0.0,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,sage,train_clean_eval_all,average_precision,0.2,False,non_oracle_controlled_stress,True,0.4294401489071168,0.011108106651061444,0.4201066672355573,0.43704812868146553,0.4205309267278041,0.009993925934347522,0.41229047763542237,0.42819015514359293,0.008909222179312726,0.0007047423715921191,0.008224559815214926,0.009607055523661341,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,pmp,train_clean_eval_all,average_precision,0.2,False,non_oracle_controlled_stress,True,0.5573005662067334,0.018706383216090285,0.5437668293058349,0.5709124866038947,0.5078909515372958,0.012558665958342567,0.4976932523629114,0.5180018161148293,0.049409614669437656,0.008839387665849349,0.042008552597739154,0.05773590412376754,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,secgfd,train_clean_eval_all,average_precision,0.2,False,non_oracle_controlled_stress,True,0.45104574600768627,0.028436244023018593,0.4290106928530847,0.47245757288471096,0.4406929873060874,0.029445733126889424,0.4172965645855252,0.46412233339307,0.01035275870159878,0.0041814261972115815,0.0068561487813745105,0.013421502460452263,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,mlp,train_clean_eval_all,f1_macro,0.2,False,non_oracle_controlled_stress,True,0.6582643139773169,0.01810777845313724,0.641941533044603,0.6672277752551701,0.6582643139773169,0.017072177248582662,0.641941533044603,0.6672114137952395,0.0,0.0,0.0,0.0,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,sage,train_clean_eval_all,f1_macro,0.2,False,non_oracle_controlled_stress,True,0.6706504896075932,0.0034652203515956703,0.6679241139543695,0.6730677967397527,0.66555503476907,0.002322118731271499,0.6636088662705659,0.6673392591978284,0.005095454838523261,0.0012165239322565568,0.004179178219008173,0.006028943631059777,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,r40_s0,noise_edges_uniform,pmp,train_clean_eval_all,f1_macro,0.2,False,non_oracle_controlled_stress,True,0.7180227604746475,0.0029944450782016835,0.7154590428620085,0.7203074887962327,0.6972645503607482,0.0038457579998442196,0.693833816197416,0.7009271570390927,0.02075821011389938,0.004552116291381082,0.01717114741063069,0.025393786167034693,5,10,10,5,2,paired_drop_crossed_training_graph_seed_bootstrap
