split_regime_id,train_size,val_size,test_size,dataset_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,mean,std,ci_lower,ci_upper,n_splits,min_training_seeds_per_split,min_graph_seeds_per_split,ci_method,source
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7611643633716528,0.02408716416285102,0.7461867709813316,0.7889495945259432,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.36427273757584144,0.015786727846349324,0.3463429224027386,0.37608581509912065,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6320343914143841,0.003814731284541735,0.6280128053553826,0.6356015613104551,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7407658079970405,0.008321773738478694,0.7311802625496208,0.7461415961673902,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4469833525262881,0.0054508335906155985,0.4410100070804708,0.45168785672267814,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6747043401666662,0.0016467892999463803,0.6730341882871856,0.6763267276857817,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7990898306969308,0.001645149863290412,0.7971955695597094,0.8001608528741905,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.45881285802871785,0.0054851105232108744,0.4530758201692005,0.46400543265933375,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6802940793452043,0.005083962888709832,0.6769173204035178,0.6861411608901428,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8046839489141625,0.0052742899787980085,0.7997966293736355,0.8102746256151138,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4849083523266671,0.003917121883026359,0.4807406276482847,0.488514186117754,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.683898308278506,0.002692806602375063,0.6817103178938142,0.6869056071464786,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8137552514783315,0.0034282278707491835,0.8099156614533154,0.8165092572937119,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.5126636681065734,0.008556735451811463,0.507707901356427,0.5225441188424271,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.7016763421068708,0.004220236732203347,0.6979098770834696,0.7062373916392919,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8317000914953443,0.0034696481641118475,0.8292831383122247,0.8356757347543965,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.3881067495736841,0.02460577729600285,0.37151563334711923,0.41637717747647834,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6440833395415758,0.016887629525791856,0.6328915514577429,0.6635085481223741,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7589947400419375,0.023920178527182485,0.744480415680223,0.7866032100926711,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.3740239735996973,0.005585180386365936,0.3677632352144851,0.37849471815099783,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6366411288337894,0.005372194737945935,0.6319778008590309,0.6425154620764464,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7490749534535817,0.004993183427544264,0.7437732025447578,0.7536880874833836,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4429112339392451,0.0068269308345163225,0.4360739107612736,0.44972772475278733,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6726416774916372,0.0019774133247394423,0.6704676140260429,0.674333067969331,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7968610957819595,0.0018137907203515972,0.7947667530900521,0.7979198124245399,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4593914433194386,0.004643828530882692,0.45608766780988574,0.4647010549513138,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6817454650507292,0.0057531330046764455,0.6768340804256868,0.6880750785250928,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.806536194493015,0.005268746729427892,0.8024816587706715,0.8124915976823083,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.4060183289392887,0.005707179290994764,0.39992793265853593,0.41124348128035465,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7823719533628771,0.004440726318102569,0.7797431422795956,0.7874991091518592,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4060183289392887,0.005707179290994764,0.39992793265853593,0.41124348128035465,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7823719533628771,0.004440726318102569,0.7797431422795956,0.7874991091518592,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.5552613216133242,0.002669828395410064,0.5522394269132922,0.5573005662067334,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.7174531815578268,0.0006039508497571604,0.7168199074913527,0.7180227604746475,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8456095121048636,0.0008522075206968861,0.8451136884200032,0.8465935467722904,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.5552613216133242,0.002669828395410064,0.5522394269132922,0.5573005662067334,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7174531815578268,0.0006039508497571604,0.7168199074913527,0.7180227604746475,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8456095121048636,0.0008522075206968861,0.8451136884200032,0.8465935467722904,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.39821984499025387,0.027049927016352417,0.38179236868125566,0.42944014890711674,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6490481483492816,0.01872261321720637,0.6375118690202062,0.6706504896075932,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7649293071507189,0.023876909626646715,0.7495764898410918,0.7924381403626047,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.3992330266056244,0.027199513546312667,0.38337358882194267,0.43063980263938983,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6497380235622016,0.018267488849658873,0.6382223651484653,0.6708008636264987,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7651267213218675,0.023869605594869475,0.7494028649676207,0.7925929430916682,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.45212708842776705,0.0016750860267174402,0.45104574600768627,0.4540566214469175,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6754057891957593,0.0025681276060250816,0.6736884583885713,0.6783581022714417,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8011457561582537,0.0016285610614605228,0.7998226116504265,0.8029645568206764,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4497688826157887,0.00459049103713546,0.4456039405696373,0.45469081684098045,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6745586040730145,0.002368589455694476,0.6725465837860035,0.6771689978312204,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7998821460312574,0.003050446903509094,0.7964928142378684,0.8024072026834824,3,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.41953019550984144,0.0029082722531090567,0.4161720325237342,0.42121945134604594,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6563786290880378,0.0014655378790614918,0.6550584013355762,0.6579555582598362,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7858478990974264,0.0020035175452747084,0.7835497756872966,0.7872272956632559,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.5740629086025038,0.011577701365291574,0.5621978841791198,0.5853301246933488,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7340676184714984,0.007495535320697185,0.7270105227583475,0.7419356478426548,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.87161518278997,0.007104351645316526,0.8637865073855598,0.8776521823492779,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3737991972535663,0.019989236052455894,0.35790915809426144,0.39624247705979837,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6383822924497967,0.015078342103246042,0.6281501563120054,0.6556981122836177,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7527715194769575,0.020284759868856403,0.7409602637901388,0.7761940580714842,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4906381868159471,0.021141269961536584,0.46858753413913146,0.5107343363243545,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6959457619690709,0.010014862957090616,0.6852327404419233,0.705073327938878,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.832469656854824,0.011138169966169884,0.8205564780571241,0.8426233831820827,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.24539057339791145,0.011408681369551473,0.23782277920080933,0.25851279897829915,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.5663502467320086,0.002318381733892165,0.5642905027967722,0.5688609917714961,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.6533880372052484,0.004252841035353402,0.6492741481300384,0.6577673930715453,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.9935991479300931,0.0007559014939851637,0.9930118335903654,0.9944519861693536,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.985491400455846,0.000922699256415691,0.9846856847408253,0.9864979888473835,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.9979335042523152,0.00032658626241334606,0.9976351757247981,0.9982824400206715,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.40601832893928874,0.005707179290994844,0.3999279326585359,0.41124348128035476,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6538326159046216,0.004060001895576253,0.6502925106481887,0.6582643139773169,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7823719533628771,0.004440726318102666,0.7797431422795956,0.7874991091518592,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.38230728552681525,0.006017761515455681,0.3753585742593924,0.3857851693884138,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6408251762797529,0.0024941769112149723,0.6384915969092365,0.6434537196910413,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7629772226645234,0.00156829362537447,0.7611667921635089,0.7639185065459713,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.6124350606711096,0.008973225379074858,0.602076006241481,0.6178050273688724,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.753043885122124,0.005382084688520487,0.746834355457343,0.7563680618982681,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8916338287497053,0.003918678050114088,0.8871733838680834,0.8945231120784142,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.36392846033383375,0.016072035210551814,0.34911236310280563,0.38101497798839307,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6341779263854139,0.012566379913273876,0.6242304830481263,0.6483004284325192,3,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7480606938649433,0.01715294032845505,0.7367440367482955,0.7677964268605101,3,5,2,split_bootstrap_over_split_means,scenario
