split_regime_id,train_size,val_size,test_size,dataset_id,scenario_id,severity,model_id,metric,oracle_labels,claim_scope,left_claim_scope,right_claim_scope,operational_ranking_eligible,left_protocol,right_protocol,contrast_definition,left_mean,right_mean,contrast_mean,contrast_std,contrast_ci_lower,contrast_ci_upper,n_splits,min_pairs_per_split,min_training_seeds_per_split,min_graph_seeds_per_split,ci_method,source
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,pmp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5740629086025038,0.41953019550984144,0.15453271309266234,0.012072608602849623,0.14097843283307382,0.1641310220336048,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,pmp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7340676184714984,0.6563786290880377,0.07768898938346062,0.006033107370631134,0.07195212142277133,0.08398008958281877,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,pmp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.87161518278997,0.7858478990974264,0.08576728369254365,0.005336370262207686,0.08023673169826336,0.09088555640755151,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,sage,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4906381868159471,0.37379919725356636,0.11683898956238083,0.02416540008646674,0.09635021292455707,0.14348837971771541,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,sage,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6959457619690709,0.6383822924497967,0.05756346951927424,0.015976235895175526,0.04183310524279336,0.07377471918511147,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,sage,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.832469656854824,0.7527715194769575,0.07969813737786646,0.02171422708431373,0.05803505125378063,0.1014631466128334,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,secgfd,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.9935991479300931,0.24539057339791145,0.7482085745321815,0.011975622694065973,0.7344990346120661,0.7566292069685442,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,secgfd,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.985491400455846,0.5663502467320087,0.4191411537238375,0.0031987396037166807,0.4158246929693294,0.42220748605061126,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.15,secgfd,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.9979335042523152,0.6533880372052484,0.34454546704706684,0.004446485050501176,0.3401155039399308,0.3490082918906332,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,mlp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4060183289392887,0.4060183289392887,0.0,0.0,0.0,0.0,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,mlp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6538326159046215,0.6538326159046215,0.0,0.0,0.0,0.0,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,mlp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7823719533628771,0.7823719533628771,0.0,0.0,0.0,0.0,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,pmp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6124350606711099,0.3823072855268153,0.2301277751442945,0.013139619391939316,0.2162978933088414,0.24244645310948001,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,pmp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.753043885122124,0.6408251762797529,0.112218708842371,0.005599252013645902,0.10630414321836228,0.11743764110152415,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,pmp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8916338287497053,0.7629772226645232,0.12865660608518198,0.002378035221627016,0.12600659170457457,0.13060460553244327,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,sage,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6206903743091196,0.3639284603338338,0.25676191397528564,0.01750245266273292,0.23781693749847407,0.2723296256657889,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,sage,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7535178698120424,0.6341779263854138,0.11933994342662857,0.0049394849978039185,0.11393811291709417,0.12362631836338948,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,sage,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8838915378255708,0.7480606938649433,0.1358308439606276,0.0056033215898795155,0.13190711364630714,0.14224809553817516,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,secgfd,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.9999998048635383,0.13653620855754528,0.8634635963059932,0.00491848736434172,0.8588130810426519,0.8686121585248916,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,secgfd,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.9997735294114577,0.4798815475533474,0.5198919818581103,0.008138681619764302,0.5119687864311492,0.5282302642960742,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,heterophily_rewire_oracle,0.3,secgfd,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.9999999666527434,0.4736180412532877,0.5263819253994557,0.013606310092755416,0.5117045071485086,0.5385746760838048,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,mlp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4060183289392887,0.4060183289392887,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,mlp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6538326159046216,0.6538326159046216,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,mlp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7823719533628771,0.7823719533628771,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,pmp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5552613216133242,0.5552613216133242,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,pmp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7174531815578268,0.7174531815578268,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,pmp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8456095121048636,0.8456095121048636,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,sage,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.3992330266056244,0.39821984499025387,0.0010131816153704733,0.00098667930967676,-5.3428560446588956e-05,0.0018933196742849767,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,sage,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6497380235622016,0.6490481483492816,0.0006898752129199659,0.0005294919754304891,0.00015037401890545256,0.0012087554915951593,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,sage,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7651267213218675,0.7649293071507189,0.00019741417114855036,0.00039407640932937377,-0.00017362487347096777,0.0006110646578533441,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,secgfd,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4497688826157887,0.45212708842776705,-0.002358205811978431,0.0031670576422367014,-0.0056749572590602095,0.0006341953940629197,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,secgfd,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6745586040730145,0.6754057891957593,-0.0008471851227449164,0.000993167262261792,-0.0016242231412618047,0.00027177221324830024,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.0,secgfd,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7998821460312574,0.8011457561582537,-0.0012636101269965247,0.0018189750618591643,-0.003329797412557789,9.632116876228114e-05,3,5,5,1,split_bootstrap_over_split_means,clean
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,mlp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4060183289392887,0.4060183289392887,0.0,0.0,0.0,0.0,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,mlp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6538326159046215,0.6538326159046215,0.0,0.0,0.0,0.0,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,mlp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7823719533628771,0.7823719533628771,0.0,0.0,0.0,0.0,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,pmp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5264731155744038,0.5232344707236026,0.00323864485080122,0.00375434274933712,-0.0010957780460506884,0.005474216323617454,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,pmp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7081381266893709,0.7051408410010084,0.002997285688362624,0.0015990079012041091,0.0011848728006714992,0.004208772186439558,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,pmp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8369290282723757,0.8349978695866923,0.0019311586856836241,0.0003881903032127037,0.0015361330387849484,0.002312132036842829,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,sage,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.36912094347111046,0.3942059520012913,-0.025085008530180888,0.03317949560632635,-0.0633206177692781,-0.0038677829722477213,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,sage,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6331983709429708,0.6461211111508695,-0.012922740207898681,0.017851399862847308,-0.033496380364038014,-0.0015329808261802414,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,sage,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.744774384053939,0.7626752973971863,-0.017900913343247317,0.02632086471181329,-0.048266496459093,-0.0016061682325268164,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,secgfd,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.45156240815193227,0.44907782963645165,0.002484578515480642,0.003861637519755309,-0.0005878402742556799,0.006819435158456062,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,secgfd,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6763110089521082,0.6756998201274186,0.0006111888246896016,0.003857322442272153,-0.003273258925220368,0.00444080128769977,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.1,secgfd,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8020397687154968,0.8006380568801298,0.001401711835366948,0.0029101596430593534,-0.0016191581799486546,0.004186818334436038,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,mlp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4060183289392887,0.4060183289392887,0.0,0.0,0.0,0.0,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,mlp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6538326159046215,0.6538326159046215,0.0,0.0,0.0,0.0,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,mlp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7823719533628771,0.7823719533628771,0.0,0.0,0.0,0.0,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,pmp,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5174557003582394,0.5061724419780965,0.011283258380142894,0.009192662727690074,0.0007773449330039541,0.017849373512275935,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,pmp,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7040342285283424,0.6971553996013945,0.006878828926948004,0.0050207153657321904,0.001081406582840283,0.009779385831845278,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,pmp,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8341589907633816,0.827987848688443,0.006171142074938703,0.003959956478810454,0.0016167643233136464,0.008801159217334154,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,sage,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.3640187096943411,0.39215170161576657,-0.02813299192142554,0.0419331646200466,-0.07655244149173808,-0.0036824922769123024,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,sage,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.631510106466583,0.6458783130557894,-0.01436820658920649,0.0217096463034878,-0.03943561397244823,-0.00166849707091169,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,sage,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7409284703568932,0.7616931043717047,-0.020764634014811517,0.03260100870672045,-0.05840682314406318,-0.0015900329242228394,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,secgfd,average_precision,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4562399334936496,0.44656079331011483,0.009679140183534805,0.010590480195383714,-0.0006141104615982884,0.020543720921821645,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,secgfd,f1_macro,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6809345082003988,0.6752213575028599,0.005713150697538927,0.006512100448226284,-0.001295254161422088,0.011577257414794198,3,10,5,2,split_bootstrap_over_split_means,scenario
train40_val20_test40,0.4,0.2,0.4,yelpchi,noise_edges_uniform,0.2,secgfd,roc_auc,False,non_oracle_controlled_stress,non_oracle_controlled_stress,non_oracle_controlled_stress,True,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8051139840196134,0.7997016917190315,0.005412292300582142,0.0054045465786703864,5.167752897972111e-05,0.010859724669804996,3,10,5,2,split_bootstrap_over_split_means,scenario
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,0.0,mlp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.4240247279426657,0.4240247279426657,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,0.0,mlp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6565831733687272,0.6565831733687272,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,0.0,mlp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7904758805962414,0.7904758805962414,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,0.0,pmp,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.5824861888615543,0.5824861888615543,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,0.0,pmp,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.7267111090842772,0.7267111090842772,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,0.0,pmp,roc_auc,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.8535880822367486,0.8535880822367486,0.0,0.0,0.0,0.0,3,5,5,1,split_bootstrap_over_split_means,clean
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,0.0,sage,average_precision,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.39014711788432027,0.39031311380381856,-0.0001659959194984055,0.001153458876198431,-0.0013339265217553245,0.0009724249346861946,3,5,5,1,split_bootstrap_over_split_means,clean
train60_val20_test20,0.6,0.2,0.2,yelpchi,camouflage_feature_oracle,0.0,sage,f1_macro,True,oracle_protocol_comparison_diagnostic,oracle_privileged_training_diagnostic,oracle_shift_sensitivity_diagnostic,False,train_on_variant,train_clean_eval_all,train_on_variant - train_clean_eval_all,0.6396157704795851,0.6398136947375644,-0.00019792425797935387,0.0008767146285664139,-0.0007501366427661527,0.000812977587305652,3,5,5,1,split_bootstrap_over_split_means,clean
