dataset_id,split_id,model_id,protocol,metric,worst_scenario_id,worst_severity,oracle_labels,claim_scope,operational_ranking_eligible,worst_mean,worst_std,worst_ci_lower,worst_ci_upper,clean_mean,drop_from_clean_mean,drop_from_clean_std,drop_from_clean_ci_lower,drop_from_clean_ci_upper,retention_fraction_mean,retention_fraction_std,retention_fraction_ci_lower,retention_fraction_ci_upper,n_runs,n_training_seeds,n_graph_seeds,n_paired_seed_cells,ci_method,drop_ci_method,retention_ci_method,selection_method
yelpchi,r40_s1,mlp,train_on_variant,f1_macro,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.6076117233032663,0.013406042480276036,0.5938686248648912,0.616389175023024,0.6529410230883592,0.04532929978509291,0.018065989680496993,0.02904829374808378,0.05983825419050581,0.9310077362629027,0.027145041359485766,0.9093823349749706,0.9559619757856739,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,mlp,train_on_variant,roc_auc,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.691529818259357,0.01719114476943347,0.6726142753317195,0.7024533314671573,0.7797431422795957,0.08821332402023856,0.02287993674360906,0.0676731313340732,0.10908711789760603,0.887290824806246,0.028012022432372854,0.8617877645548193,0.9130247439929209,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,pmp,train_clean_eval_all,average_precision,heterophily_rewire_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.3753585742593924,0.014793949411811258,0.36359509170245213,0.3882450370301634,0.5522394269132922,0.1768808526538998,0.006885871316982215,0.17201199102607323,0.18327207551527613,0.6795113954438269,0.015837766274832795,0.6665831488191802,0.691994123800667,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,pmp,train_clean_eval_all,f1_macro,heterophily_rewire_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6384915969092365,0.0047915441143624275,0.6343865106171354,0.6422857647227945,0.7175168767074801,0.07902527979824367,0.003910844506746408,0.07605912893644252,0.08211587993707688,0.8898729494791248,0.005178785744318575,0.8854069902315295,0.8936735732363232,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,pmp,train_clean_eval_all,roc_auc,camouflage_feature_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.7570320884453091,0.005654493582734993,0.7515630145005305,0.7633510934470162,0.8451136884200032,0.0880815999746942,0.004570314086768412,0.08305729268296402,0.09303676250398263,0.8957785510412541,0.005306499087993475,0.8900933857877319,0.9016282113467948,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,pmp,train_on_variant,average_precision,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.42213154424794325,0.013781004876866716,0.4091110544386612,0.4346328779897462,0.5522394269132922,0.13010788266534903,0.015590431769986333,0.11697479334484212,0.14639866893679027,0.7645613206911342,0.026078763805243793,0.7371932390662472,0.7868878367534229,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,pmp,train_on_variant,f1_macro,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.6613420775315346,0.006617719415710757,0.6546451304317426,0.6682241378836009,0.7175168767074801,0.05617479917594553,0.0067772345501170925,0.04899487434322551,0.06397119442612603,0.9217294404723383,0.009236404478001392,0.9110623469008521,0.9316737703767597,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,pmp,train_on_variant,roc_auc,camouflage_feature_oracle,0.3,True,oracle_privileged_training_diagnostic,False,0.7564727823026299,0.008832851875790396,0.7475355234032953,0.7642546707120383,0.8451136884200032,0.08864090611737321,0.007819109190891228,0.08222311344088809,0.09722134460711981,0.8951129814201384,0.009240591253551186,0.8850208217514741,0.9029072950852057,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,sage,train_clean_eval_all,average_precision,camouflage_feature_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.3055517010866472,0.06795260256021027,0.2410827730317203,0.3442255528647904,0.38342701738238927,0.07787531629574204,0.032470877799505006,0.04750783589085489,0.09930111343940781,0.8094279064623885,0.0552727562383608,0.7695015776949449,0.8602605456715571,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
yelpchi,r40_s1,sage,train_clean_eval_all,f1_macro,camouflage_feature_oracle,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6003219527274658,0.03624366250960109,0.565691651037529,0.6211805168160146,0.6389820864200455,0.03866013369257961,0.012877928222146773,0.0265827230291094,0.04777176778407013,0.9406483157736005,0.017533064791006678,0.9278665795291687,0.9570540577376324,10,5,2,10,crossed_training_graph_seed_bootstrap,paired_drop_crossed_training_graph_seed_bootstrap,paired_retention_crossed_training_graph_seed_bootstrap,minimum_configured_nonzero_point_mean
