dataset_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,mean,std,ci_lower,ci_upper,n_splits,min_training_seeds_per_split,min_graph_seeds_per_split,ci_method,source
yelpchi,heterophily_rewire_oracle,0.0,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7917030310560143,0.0,0.7917030310560143,0.7917030310560143,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.47551589125343435,0.0,0.47551589125343435,0.47551589125343435,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6896884499828166,0.0,0.6896884499828166,0.6896884499828166,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.8140815809826377,0.0,0.8140815809826377,0.8140815809826377,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4709483353668929,0.0,0.4709483353668929,0.4709483353668929,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.687730212869523,0.0,0.687730212869523,0.687730212869523,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8125170309203386,0.0,0.8125170309203386,0.8125170309203386,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.42218755311325357,0.0,0.42218755311325357,0.42218755311325357,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6569437365384474,0.0,0.6569437365384474,0.6569437365384474,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7876616532083491,0.0,0.7876616532083491,0.7876616532083491,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.5814031704667683,0.0,0.5814031704667683,0.5814031704667683,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7417404271151775,0.0,0.7417404271151775,0.7417404271151775,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8763263355226919,0.0,0.8763263355226919,0.8763263355226919,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3971070564235886,0.0,0.3971070564235886,0.3971070564235886,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6555459599751057,0.0,0.6555459599751057,0.6555459599751057,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7759011437092719,0.0,0.7759011437092719,0.7759011437092719,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.4718365162136094,0.0,0.4718365162136094,0.4718365162136094,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6875419262174619,0.0,0.6875419262174619,0.6875419262174619,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8213892769609711,0.0,0.8213892769609711,0.8213892769609711,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.27696661336210054,0.0,0.27696661336210054,0.27696661336210054,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.5861292934190979,0.0,0.5861292934190979,0.5861292934190979,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.6820055452200232,0.0,0.6820055452200232,0.6820055452200232,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.990172078921867,0.0,0.990172078921867,0.990172078921867,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.981481581345827,0.0,0.981481581345827,0.981481581345827,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.9967388745135749,0.0,0.9967388745135749,0.9967388745135749,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3859081744555027,0.0,0.3859081744555027,0.3859081744555027,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6415382934075567,0.0,0.6415382934075567,0.6415382934075567,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7634662296143456,0.0,0.7634662296143456,0.7634662296143456,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.6018050284232713,0.0,0.6018050284232713,0.6018050284232713,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7495746020256308,0.0,0.7495746020256308,0.7495746020256308,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8876986234061915,0.0,0.8876986234061915,0.8876986234061915,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.38381625236041067,0.0,0.38381625236041067,0.38381625236041067,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6492862676027501,0.0,0.6492862676027501,0.6492862676027501,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7683475375178869,0.0,0.7683475375178869,0.7683475375178869,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.6518823777305488,0.0,0.6518823777305488,0.6518823777305488,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.7681224288749107,0.0,0.7681224288749107,0.7681224288749107,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.8976080822697781,0.0,0.8976080822697781,0.8976080822697781,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.15700423739924596,0.0,0.15700423739924596,0.15700423739924596,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.5030393890304601,0.0,0.5030393890304601,0.5030393890304601,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.523695677239589,0.0,0.523695677239589,0.523695677239589,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.9999994655961107,0.0,0.9999994655961107,0.9999994655961107,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.9997809266564955,0.0,0.9997809266564955,0.9997809266564955,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.9999999086920356,0.0,0.9999999086920356,0.9999999086920356,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.0,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.719663923941368,0.0,0.719663923941368,0.719663923941368,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.849193776874713,0.0,0.849193776874713,0.849193776874713,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.42708999760200883,0.0,0.42708999760200883,0.42708999760200883,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6697122615898071,0.0,0.6697122615898071,0.6697122615898071,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7909852512071072,0.0,0.7909852512071072,0.7909852512071072,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.42954172678053837,0.0,0.42954172678053837,0.42954172678053837,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6708279503970965,0.0,0.6708279503970965,0.6708279503970965,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7917030310560143,0.0,0.7917030310560143,0.7917030310560143,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.47551589125343435,0.0,0.47551589125343435,0.47551589125343435,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6896884499828166,0.0,0.6896884499828166,0.6896884499828166,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8140815809826377,0.0,0.8140815809826377,0.8140815809826377,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4709483353668929,0.0,0.4709483353668929,0.4709483353668929,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.687730212869523,0.0,0.687730212869523,0.687730212869523,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.0,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8125170309203386,0.0,0.8125170309203386,0.8125170309203386,1,3,1,split_bootstrap_over_split_means,clean
yelpchi,noise_edges_uniform,0.1,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5336137088030459,0.0,0.5336137088030459,0.5336137088030459,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.7060612784134691,0.0,0.7060612784134691,0.7060612784134691,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8392473204208946,0.0,0.8392473204208946,0.8392473204208946,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.5362906869903737,0.0,0.5362906869903737,0.5362906869903737,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.7091592609752503,0.0,0.7091592609752503,0.7091592609752503,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8414178099852992,0.0,0.8414178099852992,0.8414178099852992,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4218193719821681,0.0,0.4218193719821681,0.4218193719821681,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6658234360538939,0.0,0.6658234360538939,0.6658234360538939,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7891239959141035,0.0,0.7891239959141035,0.7891239959141035,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.29471324932779164,0.0,0.29471324932779164,0.29471324932779164,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.5995519299077532,0.0,0.5995519299077532,0.5995519299077532,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.6947743010827886,0.0,0.6947743010827886,0.6947743010827886,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4687177373053732,0.0,0.4687177373053732,0.4687177373053732,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.68875172564042,0.0,0.68875172564042,0.68875172564042,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8118175880926538,0.0,0.8118175880926538,0.8118175880926538,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.4741244238493467,0.0,0.4741244238493467,0.4741244238493467,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.692724432921322,0.0,0.692724432921322,0.692724432921322,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.1,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8153040259063086,0.0,0.8153040259063086,0.8153040259063086,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.39937979216947617,0.0,0.39937979216947617,0.39937979216947617,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.0,0.6531843309265226,0.6531843309265226,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.5178104655013965,0.0,0.5178104655013965,0.5178104655013965,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.7010917824084179,0.0,0.7010917824084179,0.7010917824084179,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.8331443119520888,0.0,0.8331443119520888,0.8331443119520888,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.5227719824513809,0.0,0.5227719824513809,0.5227719824513809,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.7087632848419513,0.0,0.7087632848419513,0.7087632848419513,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.8376276461524507,0.0,0.8376276461524507,0.8376276461524507,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4185808171619915,0.0,0.4185808171619915,0.4185808171619915,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6642600376324134,0.0,0.6642600376324134,0.6642600376324134,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,sage,train_clean_eval_all,roc_auc,False,non_oracle_controlled_stress,True,0.7877402237118178,0.0,0.7877402237118178,0.7877402237118178,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.29734903006873825,0.0,0.29734903006873825,0.29734903006873825,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.6021319559351259,0.0,0.6021319559351259,0.6021319559351259,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.6947155265430188,0.0,0.6947155265430188,0.6947155265430188,1,3,2,split_bootstrap_over_split_means,scenario
yelpchi,noise_edges_uniform,0.2,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.4650594413228368,0.0,0.4650594413228368,0.4650594413228368,1,3,2,split_bootstrap_over_split_means,scenario
