dataset_id,split_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,mean,std,ci_lower,ci_upper,n_runs,n_training_seeds,n_graph_seeds,n_seed_cells,ci_method,source
yelpchi,s0,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.45857829625745555,0.007515425121127371,0.4525401078877554,0.46740142811769286,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6697122615898071,0.005042605823552887,0.6649585800899492,0.6750011046817957,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.664186191151788,0.003603596968065498,0.6602961385157732,0.6679946715548676,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.662695114740281,0.003094518281672226,0.6594384047730407,0.6662392186239235,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6992997586842612,0.004684207668749047,0.6931854476567855,0.7035617121366773,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6828177749769498,0.00873407772819326,0.675715844032324,0.6934761950536409,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6896884499828166,0.004092481610386039,0.6872482798545348,0.6944131866758828,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6862901349195734,0.004356100686398786,0.682782959578665,0.6909729028422489,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.6840325402988744,0.005174617821603756,0.6792442701425884,0.6899761818380133,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,camouflage_feature_oracle,0.15,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.7416447555341201,0.022837814869455447,0.7174633318330245,0.7625525902116337,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,mlp,train_clean_eval_all,roc_auc,True,oracle_shift_sensitivity_diagnostic,False,0.6986283487315084,0.01897921222813504,0.6800729942863764,0.716034104144054,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
