dataset_id,split_id,scenario_id,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,robustness_auc_mean,robustness_auc_std,robustness_auc_ci_lower,robustness_auc_ci_upper,robustness_avg_metric_mean,robustness_avg_metric_std,robustness_avg_metric_ci_lower,robustness_avg_metric_ci_upper,min_n_runs_per_severity,n_paired_seed_cells,n_training_seeds,n_graph_seeds,ci_method
yelpchi,s0,noise_edges_uniform,mlp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.07987595843389524,0.009782299682308614,0.0672498188762079,0.08641746583107553,0.39937979216947617,0.048911498411543054,0.3362490943810395,0.4320873291553777,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,sage,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.08446547793641684,0.002336206319393013,0.08146045803701547,0.0861896462834863,0.4223273896820841,0.011681031596965069,0.4073022901850774,0.4309482314174314,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,pmp,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.10763815734472366,0.0022869671805977494,0.10483275635771577,0.10972816889571307,0.5381907867236183,0.011434835902988754,0.5241637817885789,0.5486408444785653,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,secgfd,train_clean_eval_all,average_precision,False,non_oracle_controlled_stress,True,0.09390054035935086,0.0007158765413192334,0.09332915779110741,0.09480065596929771,0.4695027017967544,0.0035793827065961807,0.4666457889555371,0.47400327984648855,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,mlp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.13063686618530457,0.004214530266190077,0.12519593920773323,0.13336551040405545,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,sage,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.13328095856650043,0.0007800715577706541,0.13235771133687285,0.13408105721094532,0.6664047928325021,0.0039003577888532684,0.6617885566843642,0.6704052860547266,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,pmp,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.1416439131588362,0.0004271554981595039,0.14118122841442943,0.14210750720832446,0.708219565794181,0.00213577749079751,0.7059061420721471,0.7105375360416222,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,secgfd,train_clean_eval_all,f1_macro,False,non_oracle_controlled_stress,True,0.13772063584634464,0.0008146468313866784,0.13705144798608881,0.1387284529503419,0.6886031792317232,0.004073234156933377,0.6852572399304441,0.6936422647517095,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.23438119901680854,0.007723272590080766,0.22441138280973694,0.2394812069629834,0.7812706633893618,0.025744241966935883,0.7480379426991232,0.7982706898766113,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_oracle,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2499067250435801,0.009434361942924442,0.23884776182979636,0.2551653849450094,0.8330224168119336,0.031447873143081485,0.7961592060993211,0.8505512831500314,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
