dataset_id,split_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,claim_scope,operational_ranking_eligible,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_clean_runs,n_max_runs,n_paired_seed_cells,n_paired_training_seeds,n_graph_seeds,ci_method
yelpchi,s0,camouflage_relation_oracle,secgfd,train_clean_eval_all,average_precision,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.47551589125343435,0.000568780563377165,0.4751036963121557,0.4761648011302502,0.47597699323536186,0.0004422474745138076,0.47566628651135884,0.4765284180992409,-0.00046110198192745683,0.00012567186467070214,-0.0006159439224402707,-0.00035276650857074543,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,mlp,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,0.0,0.0,0.0,0.0,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,sage,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6697122615898071,0.005042605823552887,0.6649585800899492,0.6750011046817957,0.6695241861016011,0.004482346116355581,0.6646475719802463,0.6746552836054697,0.0001880754882059854,0.0002631003227628447,-4.126844332696944e-05,0.0004004167186459536,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,pmp,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,0.7191034909928123,0.003958647702785611,0.7158457378355578,0.7238871629846271,0.0005604329485555856,0.0027305929601339055,-0.0029416412756550305,0.0022800852740768596,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,secgfd,train_clean_eval_all,f1_macro,0.3,True,oracle_shift_sensitivity_diagnostic,False,0.6896884499828166,0.004092481610386039,0.6872482798545348,0.6944131866758828,0.6902540219145298,0.003469622817568217,0.6878616013403943,0.6946470278452793,-0.000565571931713286,0.0003085673839859273,-0.0009280941460876694,-0.0002968648013360979,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,mlp,train_clean_eval_all,roc_auc,0.2,False,non_oracle_controlled_stress,True,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,0.7812706633893618,0.025744241966935887,0.7480379426991232,0.7982706898766113,0.0,0.0,0.0,0.0,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,sage,train_clean_eval_all,roc_auc,0.2,False,non_oracle_controlled_stress,True,0.7909852512071072,0.006877698660101521,0.7833396105573985,0.7966684137453198,0.7877402237118178,0.005355575544720407,0.7809394834471841,0.7922177757360788,0.003245027495289432,0.0009606653590015362,0.0024001271102143673,0.00445063800924117,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,pmp,train_clean_eval_all,roc_auc,0.2,False,non_oracle_controlled_stress,True,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,0.8331443119520888,0.00316157766089574,0.8306182513092452,0.8370797507263985,0.016049464922624157,0.004538630033466579,0.012742494898187276,0.021815144056337443,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,secgfd,train_clean_eval_all,roc_auc,0.2,False,non_oracle_controlled_stress,True,0.8140815809826377,0.0037577717102356746,0.8097653582219472,0.8166250675520142,0.8104065564930476,0.004167002800765158,0.8054380455134793,0.8146579605237082,0.0036750244895900805,0.002006501111002539,0.0011963566502433132,0.00551773831092911,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,mlp,train_clean_eval_all,average_precision,0.2,False,non_oracle_controlled_stress,True,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,0.39937979216947617,0.04891149841154306,0.3362490943810395,0.4320873291553777,0.0,0.0,0.0,0.0,3,6,6,3,2,paired_drop_crossed_training_graph_seed_bootstrap
