dataset_id,split_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,mean,std,ci_lower,ci_upper,n_runs,source
yelpchi,s0,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,roc_auc,False,0.8137073493351891,0.0033135546661232375,0.80989180387316,0.8158618083969534,3,clean
yelpchi,s0,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,roc_auc,False,0.8117545796422684,0.0031028763241942653,0.8095017898425402,0.8139325052975293,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,secgfd,train_clean_eval_all,roc_auc,False,0.8104786957398847,0.0033519441834637506,0.8080214237385718,0.8128925787919453,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,mlp,train_clean_eval_all,average_precision,False,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,3,clean
yelpchi,s0,noise_edges_uniform,0.1,mlp,train_clean_eval_all,average_precision,False,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,mlp,train_clean_eval_all,average_precision,False,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,sage,train_clean_eval_all,average_precision,False,0.4299337735979076,0.015922581453379436,0.4117661955739737,0.4414635658187256,3,clean
yelpchi,s0,noise_edges_uniform,0.1,sage,train_clean_eval_all,average_precision,False,0.424486600435821,0.013830788021251999,0.41494764460346933,0.43405606395663554,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,sage,train_clean_eval_all,average_precision,False,0.42109439001723475,0.013460260129665348,0.4119570540826125,0.43021720758156834,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,pmp,train_clean_eval_all,average_precision,False,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,3,clean
yelpchi,s0,noise_edges_uniform,0.1,pmp,train_clean_eval_all,average_precision,False,0.5336137088030459,0.012096678190891072,0.5242197461090978,0.5421671775310332,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,pmp,train_clean_eval_all,average_precision,False,0.5178104655013965,0.01073186331829436,0.5096785349055631,0.5256664485639131,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,average_precision,False,0.47357763672427805,0.0030266330611615523,0.47055078915856036,0.47660405523526644,3,clean
yelpchi,s0,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,average_precision,False,0.467638152654853,0.004856114178148023,0.4641215774843334,0.4711777991580002,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,secgfd,train_clean_eval_all,average_precision,False,0.46461180290987897,0.005790423914188415,0.4605259655120113,0.4688468949188555,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,mlp,train_clean_eval_all,f1_macro,False,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,3,clean
yelpchi,s0,noise_edges_uniform,0.1,mlp,train_clean_eval_all,f1_macro,False,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,mlp,train_clean_eval_all,f1_macro,False,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,sage,train_clean_eval_all,f1_macro,False,0.6708474707363034,0.005838419786779025,0.6647939557802494,0.6764439291919299,3,clean
yelpchi,s0,noise_edges_uniform,0.1,sage,train_clean_eval_all,f1_macro,False,0.6672382577280175,0.004848659586692192,0.6635052813898915,0.670787355787312,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,sage,train_clean_eval_all,f1_macro,False,0.6651962157705774,0.004419386457453616,0.6618154927238729,0.6684357771763022,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,pmp,train_clean_eval_all,f1_macro,False,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,3,clean
yelpchi,s0,noise_edges_uniform,0.1,pmp,train_clean_eval_all,f1_macro,False,0.7060612784134691,0.0023798199105506145,0.7043172836716385,0.7080002979359176,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,pmp,train_clean_eval_all,f1_macro,False,0.7010917824084179,0.004315547707058778,0.6976305932181,0.7040367010274171,6,scenario
yelpchi,s0,noise_edges_uniform,0.0,secgfd,train_clean_eval_all,f1_macro,False,0.6890827928071466,0.0033915183002178237,0.6853141225973655,0.6918892125166929,3,clean
yelpchi,s0,noise_edges_uniform,0.1,secgfd,train_clean_eval_all,f1_macro,False,0.6885363928411855,0.003283512132458018,0.6861651861237295,0.6908690569885887,6,scenario
yelpchi,s0,noise_edges_uniform,0.2,secgfd,train_clean_eval_all,f1_macro,False,0.6871756133139174,0.0035579332475168227,0.6845679497209657,0.6896523889406135,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,sage,train_on_variant,roc_auc,True,0.7920125055070611,0.007535288614832577,0.7833152908795443,0.7965834139701758,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,sage,train_on_variant,roc_auc,True,0.8210120063462688,0.05791426976750282,0.7728409552934609,0.8483671797666124,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,sage,train_on_variant,roc_auc,True,0.89709188658706,0.010042715900572272,0.8889883146607752,0.9037213112757428,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,pmp,train_on_variant,roc_auc,True,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,pmp,train_on_variant,roc_auc,True,0.8763263355226919,0.0018376752236196692,0.8750831577362078,0.8775574606578594,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,pmp,train_on_variant,roc_auc,True,0.8876986234061915,0.022210660419921625,0.8710222221691577,0.9030222197852259,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,roc_auc,True,0.812236381996699,0.002775689259910157,0.8091323081942022,0.8144797908955509,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,roc_auc,True,0.9967393767073797,0.004451730293572563,0.9937378000649669,0.9996398516136007,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,roc_auc,True,0.9999999086920356,2.2365792257787643e-07,0.9999997260761063,1.0,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,sage,train_on_variant,average_precision,True,0.42933223790816294,0.015305932257955186,0.41174500720513746,0.4396386484983097,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,sage,train_on_variant,average_precision,True,0.47131022772482867,0.10380657564840227,0.3850434650705309,0.5202056467688295,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,sage,train_on_variant,average_precision,True,0.6531908921977775,0.034362608448702286,0.6257523953135662,0.6758610381286353,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,pmp,train_on_variant,average_precision,True,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,pmp,train_on_variant,average_precision,True,0.5814031704667683,0.009054953200685122,0.5747985966408122,0.5877186308339196,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,pmp,train_on_variant,average_precision,True,0.6018050284232713,0.056712205817419516,0.5603227334071696,0.6418640836628297,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,average_precision,True,0.4704254705348501,0.002193142349121461,0.4690530393091248,0.4729548350189385,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,average_precision,True,0.9901755805119112,0.012054789610909614,0.9818438353527504,0.9982109680360478,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,average_precision,True,0.9999994655961107,1.309016845271182e-06,0.9999983967883321,1.0,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,sage,train_on_variant,f1_macro,True,0.6708518031464994,0.004795489526380665,0.6653245800672882,0.673905369117186,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,sage,train_on_variant,f1_macro,True,0.6871736716662024,0.04436973889733988,0.6500660538419989,0.7087051631438427,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,sage,train_on_variant,f1_macro,True,0.7696187377514736,0.012311150437296582,0.7598928459557369,0.7781106732514116,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,pmp,train_on_variant,f1_macro,True,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,pmp,train_on_variant,f1_macro,True,0.7417404271151775,0.004309805429719595,0.738721318873588,0.7448978245305606,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,pmp,train_on_variant,f1_macro,True,0.7495746020256308,0.023494573594432116,0.7327097858610486,0.7660491474582413,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.0,secgfd,train_on_variant,f1_macro,True,0.6869626295963105,0.003512402359746653,0.683747842549859,0.6907114778870319,3,clean
yelpchi,s0,heterophily_rewire_oracle,0.15,secgfd,train_on_variant,f1_macro,True,0.9815913969807634,0.014222689558472437,0.9714425392170747,0.991340900957456,6,scenario
yelpchi,s0,heterophily_rewire_oracle,0.3,secgfd,train_on_variant,f1_macro,True,0.9997809266564955,0.000249803950533192,0.9995983277059665,0.9999452543577415,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,roc_auc,False,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,sage,train_on_variant,roc_auc,False,0.7920125055070611,0.007535288614832577,0.7833152908795443,0.7965834139701758,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,roc_auc,False,0.7102340872608145,0.08759083866406668,0.6407331376599684,0.7701867478923262,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,roc_auc,False,0.7305197415282724,0.08259062851470796,0.6678552482452355,0.7847398896517047,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,pmp,train_on_variant,roc_auc,False,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,roc_auc,False,0.8379391551831419,0.006199191772778113,0.8337797320169996,0.8424522478401141,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,roc_auc,False,0.8313938211598696,0.0035973310437505592,0.8284515795591066,0.833456655160434,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,secgfd,train_on_variant,roc_auc,False,0.812236381996699,0.002775689259910157,0.8091323081942022,0.8144797908955509,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,roc_auc,False,0.8155498984052009,0.009395202498926893,0.8089220279368708,0.8225056839604903,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,roc_auc,False,0.8198505392632504,0.010479524434642316,0.8128429508786494,0.8272486929503075,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,average_precision,False,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,sage,train_on_variant,average_precision,False,0.42933223790816294,0.015305932257955186,0.41174500720513746,0.4396386484983097,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,average_precision,False,0.318556355222197,0.10748755199927562,0.23850772501176296,0.3927970804079462,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,average_precision,False,0.3464837414547876,0.10132224964348444,0.27548887844942055,0.4149813690321671,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,pmp,train_on_variant,average_precision,False,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,average_precision,False,0.5283305971032127,0.024256229324617594,0.5118432946168973,0.5467660930296028,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,average_precision,False,0.5093941442417561,0.012762655355598384,0.5004138651537559,0.5189492945721994,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,secgfd,train_on_variant,average_precision,False,0.4704254705348501,0.002193142349121461,0.4690530393091248,0.4729548350189385,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,average_precision,False,0.4752290726064816,0.019212485593220398,0.4624607887413442,0.48971262471888616,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,average_precision,False,0.4837587294401913,0.015628192041447622,0.4728473267193809,0.4950879330542683,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,mlp,train_on_variant,f1_macro,False,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,sage,train_on_variant,f1_macro,False,0.6708518031464994,0.004795489526380665,0.6653245800672882,0.673905369117186,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,sage,train_on_variant,f1_macro,False,0.6123356406964332,0.05390832451303906,0.572005239967175,0.6489254280309941,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,sage,train_on_variant,f1_macro,False,0.6247590248867307,0.05171696916796973,0.587842672716908,0.6597394014635501,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,pmp,train_on_variant,f1_macro,False,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,pmp,train_on_variant,f1_macro,False,0.7077804203482714,0.006358353130045527,0.7028092886361487,0.7120360468608748,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,pmp,train_on_variant,f1_macro,False,0.7018451910927451,0.003960619802476109,0.698779684499553,0.7044810273355638,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.0,secgfd,train_on_variant,f1_macro,False,0.6869626295963105,0.003512402359746653,0.683747842549859,0.6907114778870319,3,clean
yelpchi,s0,heterophily_rewire_nonoracle,0.15,secgfd,train_on_variant,f1_macro,False,0.6936343160934345,0.010949907835671863,0.6862777225433017,0.7013724998811401,6,scenario
yelpchi,s0,heterophily_rewire_nonoracle,0.3,secgfd,train_on_variant,f1_macro,False,0.6949221706264074,0.01035795469772384,0.6880323902911836,0.7018643432346853,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,mlp,train_on_variant,roc_auc,True,0.7389589258029258,0.02185521781562645,0.7215407147930465,0.7537081772205335,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,mlp,train_on_variant,roc_auc,True,0.6998875669454118,0.012550855381142631,0.6901122315418807,0.7075260796686446,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,sage,train_on_variant,roc_auc,True,0.7920125055070611,0.007535288614832577,0.7833152908795443,0.7965834139701758,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,sage,train_on_variant,roc_auc,True,0.7264207245355268,0.07069516650044896,0.6677271908099535,0.759504122959529,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,sage,train_on_variant,roc_auc,True,0.6873711068983469,0.05362222163467543,0.6427657352265779,0.7129587526512657,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,pmp,train_on_variant,roc_auc,True,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,pmp,train_on_variant,roc_auc,True,0.8020201799811781,0.011750910863704386,0.7939000362051959,0.8101369816375397,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,pmp,train_on_variant,roc_auc,True,0.759798136590236,0.007435640673601674,0.7538696851301216,0.7647663669963092,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,secgfd,train_on_variant,roc_auc,True,0.812236381996699,0.002775689259910157,0.8091323081942022,0.8144797908955509,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,secgfd,train_on_variant,roc_auc,True,0.7702933122267431,0.014097458732932212,0.760742642054867,0.7797671710125605,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,secgfd,train_on_variant,roc_auc,True,0.7487853777869414,0.01554094643786418,0.7361975156559812,0.7592609745642848,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,mlp,train_on_variant,average_precision,True,0.3569698934145437,0.03847993050515683,0.32752169618620874,0.38281681558623576,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,mlp,train_on_variant,average_precision,True,0.3213149900893049,0.02496371549720605,0.3012031482120374,0.3350157169925561,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,sage,train_on_variant,average_precision,True,0.42933223790816294,0.015305932257955186,0.41174500720513746,0.4396386484983097,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,sage,train_on_variant,average_precision,True,0.3529038192878711,0.08609055198460887,0.2811217516391314,0.39317707729414425,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,sage,train_on_variant,average_precision,True,0.31183070912842636,0.06636606213433982,0.2567700759086307,0.34174804812023357,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,pmp,train_on_variant,average_precision,True,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,pmp,train_on_variant,average_precision,True,0.49981937268939675,0.017937964817298625,0.4873253400450678,0.5115089298902377,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,pmp,train_on_variant,average_precision,True,0.41739097019771404,0.012993429984014869,0.40762821319428627,0.42649445529277114,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,secgfd,train_on_variant,average_precision,True,0.4704254705348501,0.002193142349121461,0.4690530393091248,0.4729548350189385,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,secgfd,train_on_variant,average_precision,True,0.42263683509951294,0.020321339411793957,0.40851749692525186,0.4362414987608586,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,secgfd,train_on_variant,average_precision,True,0.3948521883897093,0.024978779329519207,0.3770814193172156,0.4133482164102133,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,mlp,train_on_variant,f1_macro,True,0.6345085909181479,0.018971739787374917,0.6196824500613998,0.6472640107924884,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,mlp,train_on_variant,f1_macro,True,0.6165957513076381,0.012977243240235786,0.6060174949936155,0.6232804655146349,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,sage,train_on_variant,f1_macro,True,0.6708518031464994,0.004795489526380665,0.6653245800672882,0.673905369117186,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,sage,train_on_variant,f1_macro,True,0.6302524016104651,0.04806940546547929,0.5906834733315224,0.6516012327175905,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,sage,train_on_variant,f1_macro,True,0.611339253752072,0.0365188418713546,0.5808444871736723,0.6279255537694722,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,pmp,train_on_variant,f1_macro,True,0.719663923941368,0.002034369365771763,0.7181258231096347,0.7219706164124466,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,pmp,train_on_variant,f1_macro,True,0.6957062171337126,0.00802238282196625,0.6901770762516448,0.7010790214033887,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,pmp,train_on_variant,f1_macro,True,0.6612018980252039,0.005091418427926304,0.657668297873693,0.664857708609312,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,secgfd,train_on_variant,f1_macro,True,0.6869626295963105,0.003512402359746653,0.683747842549859,0.6907114778870319,3,clean
yelpchi,s0,camouflage_feature_oracle,0.15,secgfd,train_on_variant,f1_macro,True,0.6644772972153697,0.012384795027614347,0.6557140437222755,0.6728735035532248,6,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,secgfd,train_on_variant,f1_macro,True,0.6507056679446243,0.01027465049221418,0.6424705540124391,0.6577041390744514,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.028782937533635766,0.7480379426991232,0.7982706898766113,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,mlp,train_on_variant,roc_auc,True,0.7812706633893618,0.025744241966935887,0.7645264143301991,0.7980149124485245,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,sage,train_on_variant,roc_auc,True,0.7920125055070611,0.007535288614832577,0.7833152908795443,0.7965834139701758,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,sage,train_on_variant,roc_auc,True,0.7248276903582092,0.07936430923927469,0.6640443362157907,0.777755318119251,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,sage,train_on_variant,roc_auc,True,0.762328935322456,0.07543048077226323,0.6995741765240363,0.7964034932636795,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,pmp,train_on_variant,roc_auc,True,0.849193776874713,0.0038429465319576995,0.8450166598130114,0.8525792578539458,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,pmp,train_on_variant,roc_auc,True,0.8463191123481145,0.0038966465149504427,0.8437323696230248,0.8489223982899147,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,pmp,train_on_variant,roc_auc,True,0.84603770914129,0.005630155806083688,0.8416846495717832,0.8498824878902613,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,secgfd,train_on_variant,roc_auc,True,0.812236381996699,0.002775689259910157,0.8091323081942022,0.8144797908955509,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,secgfd,train_on_variant,roc_auc,True,0.8112010489268409,0.002762237866937535,0.8090464330535722,0.8128632588120602,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,secgfd,train_on_variant,roc_auc,True,0.8129185418146649,0.00410775671095218,0.8101326147348886,0.8156625402275103,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.05468471766479163,0.3362490943810395,0.43208732915537756,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,mlp,train_on_variant,average_precision,True,0.39937979216947617,0.04891149841154306,0.3674337139113635,0.43132587042758885,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,sage,train_on_variant,average_precision,True,0.42933223790816294,0.015305932257955186,0.41174500720513746,0.4396386484983097,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,sage,train_on_variant,average_precision,True,0.32916504236752075,0.11287636986132006,0.24742020912866222,0.4056099545995439,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,sage,train_on_variant,average_precision,True,0.3902424029238354,0.09731722583441159,0.30935504880126796,0.43525309929656614,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,pmp,train_on_variant,average_precision,True,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,pmp,train_on_variant,average_precision,True,0.5552203226155087,0.01920161202159048,0.5418543859097572,0.5689836576841105,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,pmp,train_on_variant,average_precision,True,0.5490791677585565,0.01752980172066194,0.5363475351720586,0.5618263901643088,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,secgfd,train_on_variant,average_precision,True,0.4704254705348501,0.002193142349121461,0.4690530393091248,0.4729548350189385,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,secgfd,train_on_variant,average_precision,True,0.46697792853571557,0.008836117804664414,0.46024353052570555,0.4726243522881286,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.3,secgfd,train_on_variant,average_precision,True,0.4706734283806564,0.010720311340582427,0.46364500349927673,0.47839069113952964,6,scenario
yelpchi,s0,camouflage_relation_oracle,0.0,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,3,clean
yelpchi,s0,camouflage_relation_oracle,0.15,mlp,train_on_variant,f1_macro,True,0.6531843309265226,0.02107265133095037,0.6395683789326522,0.6668002829203931,6,scenario
