dataset_id,scenario_id,model_id,protocol,metric,max_severity,oracle_labels,clean_mean,clean_std,clean_ci_lower,clean_ci_upper,max_severity_mean,max_severity_std,max_severity_ci_lower,max_severity_ci_upper,drop_mean,drop_std,drop_ci_lower,drop_ci_upper,n_splits
yelpchi,noise_edges_uniform,mlp,train_on_variant,roc_auc,0.2,False,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,0.7812706633893618,0.0,0.7812706633893618,0.7812706633893618,0.0,0.0,0.0,0.0,1
yelpchi,noise_edges_uniform,pmp,train_clean_eval_all,average_precision,0.2,False,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,0.5178104655013965,0.0,0.5178104655013965,0.5178104655013965,0.04991479828558831,0.0,0.04991479828558831,0.04991479828558831,1
yelpchi,noise_edges_uniform,pmp,train_clean_eval_all,f1_macro,0.2,False,0.719663923941368,0.0,0.719663923941368,0.719663923941368,0.7010917824084179,0.0,0.7010917824084179,0.7010917824084179,0.01857214153295017,0.0,0.01857214153295017,0.01857214153295017,1
yelpchi,noise_edges_uniform,pmp,train_clean_eval_all,roc_auc,0.2,False,0.849193776874713,0.0,0.849193776874713,0.849193776874713,0.8331443119520888,0.0,0.8331443119520888,0.8331443119520888,0.016049464922624157,0.0,0.016049464922624157,0.016049464922624157,1
yelpchi,noise_edges_uniform,pmp,train_on_variant,average_precision,0.2,False,0.5677252637869848,0.0,0.5677252637869848,0.5677252637869848,0.5227719824513809,0.0,0.5227719824513809,0.5227719824513809,0.044953281335603945,0.0,0.044953281335603945,0.044953281335603945,1
yelpchi,noise_edges_uniform,pmp,train_on_variant,f1_macro,0.2,False,0.719663923941368,0.0,0.719663923941368,0.719663923941368,0.7087632848419513,0.0,0.7087632848419513,0.7087632848419513,0.010900639099416742,0.0,0.010900639099416742,0.010900639099416742,1
yelpchi,noise_edges_uniform,pmp,train_on_variant,roc_auc,0.2,False,0.849193776874713,0.0,0.849193776874713,0.849193776874713,0.8376276461524507,0.0,0.8376276461524507,0.8376276461524507,0.011566130722262313,0.0,0.011566130722262313,0.011566130722262313,1
yelpchi,noise_edges_uniform,sage,train_clean_eval_all,average_precision,0.2,False,0.4299337735979076,0.0,0.4299337735979076,0.4299337735979076,0.42109439001723475,0.0,0.42109439001723475,0.42109439001723475,0.008839383580672822,0.0,0.008839383580672822,0.008839383580672822,1
yelpchi,noise_edges_uniform,sage,train_clean_eval_all,f1_macro,0.2,False,0.6708474707363034,0.0,0.6708474707363034,0.6708474707363034,0.6651962157705774,0.0,0.6651962157705774,0.6651962157705774,0.005651254965725938,0.0,0.005651254965725938,0.005651254965725938,1
yelpchi,noise_edges_uniform,sage,train_clean_eval_all,roc_auc,0.2,False,0.7921178272591782,0.0,0.7921178272591782,0.7921178272591782,0.7886759894162795,0.0,0.7886759894162795,0.7886759894162795,0.003441837842898754,0.0,0.003441837842898754,0.003441837842898754,1
yelpchi,noise_edges_uniform,sage,train_on_variant,average_precision,0.2,False,0.42933223790816294,0.0,0.42933223790816294,0.42933223790816294,0.2970383045910616,0.0,0.2970383045910616,0.2970383045910616,0.13229393331710132,0.0,0.13229393331710132,0.13229393331710132,1
yelpchi,noise_edges_uniform,sage,train_on_variant,f1_macro,0.2,False,0.6708518031464994,0.0,0.6708518031464994,0.6708518031464994,0.6015644774299329,0.0,0.6015644774299329,0.6015644774299329,0.06928732571656648,0.0,0.06928732571656648,0.06928732571656648,1
yelpchi,noise_edges_uniform,sage,train_on_variant,roc_auc,0.2,False,0.7920125055070611,0.0,0.7920125055070611,0.7920125055070611,0.6945072888051543,0.0,0.6945072888051543,0.6945072888051543,0.09750521670190682,0.0,0.09750521670190682,0.09750521670190682,1
yelpchi,noise_edges_uniform,secgfd,train_clean_eval_all,average_precision,0.2,False,0.47357763672427805,0.0,0.47357763672427805,0.47357763672427805,0.46461180290987897,0.0,0.46461180290987897,0.46461180290987897,0.008965833814399082,0.0,0.008965833814399082,0.008965833814399082,1
yelpchi,noise_edges_uniform,secgfd,train_clean_eval_all,f1_macro,0.2,False,0.6890827928071466,0.0,0.6890827928071466,0.6890827928071466,0.6871756133139174,0.0,0.6871756133139174,0.6871756133139174,0.0019071794932291608,0.0,0.0019071794932291608,0.0019071794932291608,1
yelpchi,noise_edges_uniform,secgfd,train_clean_eval_all,roc_auc,0.2,False,0.8137073493351891,0.0,0.8137073493351891,0.8137073493351891,0.8104786957398847,0.0,0.8104786957398847,0.8104786957398847,0.0032286535953043316,0.0,0.0032286535953043316,0.0032286535953043316,1
yelpchi,noise_edges_uniform,secgfd,train_on_variant,average_precision,0.2,False,0.4704254705348501,0.0,0.4704254705348501,0.4704254705348501,0.4764958870123362,0.0,0.4764958870123362,0.4764958870123362,-0.006070416477486074,0.0,-0.006070416477486074,-0.006070416477486074,1
yelpchi,noise_edges_uniform,secgfd,train_on_variant,f1_macro,0.2,False,0.6869626295963105,0.0,0.6869626295963105,0.6869626295963105,0.6935427246526841,0.0,0.6935427246526841,0.6935427246526841,-0.0065800950563735805,0.0,-0.0065800950563735805,-0.0065800950563735805,1
yelpchi,noise_edges_uniform,secgfd,train_on_variant,roc_auc,0.2,False,0.812236381996699,0.0,0.812236381996699,0.812236381996699,0.8172980906186608,0.0,0.8172980906186608,0.8172980906186608,-0.005061708621961758,0.0,-0.005061708621961758,-0.005061708621961758,1
